n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000008	0.5	2.2522131125644766e-16	0.0
0.5000000000000008	0.5	6.305007394646398e-16	0.0
0.5000000000000008	0.5	3.5536678071657855e-16	0.0
0.5000000000000008	0.5	1.6459164904514615e-16	0.0
0.5000000000000008	0.5	7.265519438117648e-16	0.0
0.5000000000000008	0.5	9.341662482898589e-16	0.0
0.5000000000000008	0.5	3.0157155750873156e-16	0.0
0.5000000000000008	0.5	1.5152095772143902e-16	0.0
0.5000000000000008	0.5	2.9187674684907884e-16	0.0
0.5000000000000008	0.5	1.3976489369285317e-16	0.0
0.5000000000000008	0.5	4.539268680694491e-16	0.0
0.5000000000000008	0.5	2.8101307781761704e-16	0.0
0.5000000000000008	0.5	1.4990466186795294e-16	0.0
0.5000000000000008	0.5	1.6582055409889254e-16	0.0
0.5000000000000008	0.5	7.466984873997267e-16	0.0
0.5000000000000008	0.5	9.514810696054102e-16	0.0
0.5000000000000008	0.5	1.665561556463871e-16	0.0
0.5000000000000008	0.5	4.004968676089301e-17	0.0
0.5000000000000008	0.5	8.962832329932517e-16	0.0
0.5000000000000008	0.5	1.111984445160392e-15	0.0
0.5000000000000008	0.5	2.519069204777616e-16	0.0
0.5000000000000008	0.5	7.356150983435901e-16	0.0
0.5000000000000008	0.5	7.665895348541017e-16	0.0
