wn	g_wn_up	g_wn_dn
-50.21639507222435	(0.0005146144451027611+0.01989031848689912j)	(0.00011867334317476177+0.019902809222197903j)
-50.11822030179967	(0.0005166291352439821+0.019929195884661563j)	(0.00011913385079475332+0.01994175979328761j)
-50.02004553137499	(0.0005186556728201378+0.019968225391624732j)	(0.00011959762961900618+0.019980862499376525j)
-49.921870760950306	(0.0005206941508572253+0.020007407901170643j)	(0.00012006467729897322+0.020020118476819584j)
-49.82369599052563	(0.0005227446633099234+0.020046744313706927j)	(0.00012053495133705473+0.020059528794453534j)
-49.725521220100944	(0.0005248073050629143+0.020086235536732232j)	(0.00012100839832403062+0.020099094466546365j)
-49.62734644967626	(0.0005268821719363658+0.020125882484900152j)	(0.00012148496992410971+0.0201388164718426j)
-49.52917167925158	(0.0005289693606948567+0.020165686080084722j)	(0.00012196462864043787+0.020178695769268493j)
-49.4309969088269	(0.0005310689690581444+0.02020564725144822j)	(0.00012244734856508335+0.020218733308753827j)
-49.33282213840222	(0.0005331810957128356+0.020245766935510955j)	(0.0001229331140424327+0.020258930038092003j)
-49.23464736797754	(0.0005353058403244322+0.020286046076222745j)	(0.0001234219178443326+0.02029928690720664j)
-49.13647259755286	(0.0005374433035495428+0.02032648562503578j)	(0.00012391375944525375+0.020339804870728517j)
-49.038297827128176	(0.0005395935870482033+0.020367086540978734j)	(0.00012440864356088764+0.020380484889457807j)
-48.9401230567035	(0.0005417567934962571+0.0204078497907319j)	(0.0001249065790512811+0.02042132793139643j)
-48.841948286278814	(0.0005439330265978663+0.02044877634870343j)	(0.00012540757799636723+0.020462334972172126j)
-48.74377351585414	(0.0005461223910981203+0.02048986719710646j)	(0.00012591165499863303+0.020503506995531825j)
-48.64559874542945	(0.0005483249927957702+0.02053112332603732j)	(0.00012641882667665518+0.020544844993452945j)
-48.54742397500477	(0.0005505409385560804+0.02057254573355466j)	(0.00012692911133116165+0.020586349966240713j)
-48.44924920458009	(0.0005527703363238764+0.02061413542575946j)	(0.00012744252857618102+0.020628022922809224j)
-48.35107443415541	(0.000555013295136735+0.02065589341687627j)	(0.0001279590991142962+0.020669864880491308j)
-48.25289966373073	(0.0005572699251383062+0.020697820729335112j)	(0.00012847884464985916+0.02071187686527332j)
-48.154724893306046	(0.0005595403375918761+0.020739918393854632j)	(0.00012900178767111367+0.020754059911834724j)
-48.05655012288137	(0.0005618246448940583+0.020782187449526108j)	(0.00012952795141442475+0.02079641506356287j)
-47.958375352456684	(0.0005641229605887067+0.020824628943898613j)	(0.00013005735976244178+0.020838943372603523j)
-47.86020058203201	(0.0005664353993809943+0.020867243933065067j)	(0.0001305900372192641+0.02088164590001443j)
-47.76202581160732	(0.0005687620771517393+0.020910033481749475j)	(0.00013112600877720983+0.020924523715739204j)
-47.663851041182646	(0.0005711031109718906+0.02095299866339513j)	(0.000131665299900655+0.020967577898780825j)
-47.56567627075796	(0.0005734586191172194+0.02099614056025401j)	(0.00013220793652732728+0.021010809537164134j)
-47.46750150033328	(0.0005758287210832321+0.02103946026347716j)	(0.00013275394503736352+0.021054219728033327j)
-47.3693267299086	(0.0005782135376003176+0.021082958873206267j)	(0.00013330335216934735+0.021097809577785415j)
