wn	g_wn_up	g_wn_dn
-50.21639507222435	(0.0004355452630702179+0.019894097208182256j)	(3.9470347087647516e-05+0.019902331997671833j)
-50.11822030179967	(0.00043725080228317325+0.019932996809366162j)	(3.962398728866669e-05+0.01994128255352782j)
-50.02004553137499	(0.00043896637424581966+0.019972048693813155j)	(3.9778587207464136e-05+0.01998038566107991j)
-49.921870760950306	(0.0004406920577585122+0.020011253756683372j)	(3.9934168805677716e-05+0.020019642246055958j)
-49.82369599052563	(0.00044242793239954723+0.02005061290016113j)	(4.00907446415688e-05+0.02005905323807421j)
-49.725521220100944	(0.0004441740785332446+0.020090127033524252j)	(4.0248321388806076e-05+0.020098619569802682j)
-49.62734644967626	(0.00044593057731845073+0.02012979707321392j)	(4.0406902334496834e-05+0.020138342176946048j)
-49.52917167925158	(0.00044769751071740163+0.020169623942905147j)	(4.0566489102726904e-05+0.020178221998756903j)
-49.4309969088269	(0.00044947496150490244+0.020209608573578054j)	(4.0727082760971055e-05+0.02021825997874247j)
-49.33282213840222	(0.0004512630132777793+0.02024975190358995j)	(4.088868448042427e-05+0.020258457065393257j)
-49.23464736797754	(0.00045306175046456375+0.020290054878748284j)	(4.105129589299594e-05+0.020298814212824392j)
-49.13647259755286	(0.00045487125833537016+0.02033051845238453j)	(4.121491926740721e-05+0.020339332381337685j)
-49.038297827128176	(0.00045669162301196017+0.02037114358542892j)	(4.137955755221689e-05+0.02038001253786718j)
-48.9401230567035	(0.0004585229314779632+0.020411931246486145j)	(4.154521436663632e-05+0.02042085565633446j)
-48.841948286278814	(0.000460365271589255+0.02045288241191203j)	(4.17118939622851e-05+0.020461862717936635j)
-48.74377351585414	(0.00046221873208448393+0.020493998065891004j)	(4.187960117102097e-05+0.02050303471138688j)
-48.64559874542945	(0.00046408340259575546+0.02053527920051468j)	(4.2048341333528175e-05+0.020544372633108973j)
-48.54742397500477	(0.0004659593736594605+0.0205767268158613j)	(4.2218120247554415e-05+0.020585877487387935j)
-48.44924920458009	(0.0004678467367272543+0.020618341920076125j)	(4.2388944124531675e-05+0.020627550286522574j)
-48.35107443415541	(0.00046974558417719694+0.020660125529452913j)	(4.2560819530553425e-05+0.020669392050947887j)
-48.25289966373073	(0.0004716560093250435+0.020702078668516262j)	(4.2733753353449914e-05+0.020711403809344282j)
-48.154724893306046	(0.0004735781064356956+0.02074420237010504j)	(4.29077527678348e-05+0.020753586598747768j)
-48.05655012288137	(0.00047551197073481384+0.020786497675456803j)	(4.3082825206000936e-05+0.02079594146464716j)
-47.958375352456684	(0.0004774576984205983+0.020828965634293255j)	(4.32589783268826e-05+0.020838469461082244j)
-47.86020058203201	(0.00047941538667572845+0.02087160730490673j)	(4.343622000704754e-05+0.020881171650726886j)
-47.76202581160732	(0.00048138513367947935+0.02091442375424778j)	(4.3614558321711285e-05+0.020924049104997164j)
-47.663851041182646	(0.0004833670386200116+0.02095741605801377j)	(4.3794001523603205e-05+0.020967102904134536j)
-47.56567627075796	(0.0004853612017068327+0.02100058530073866j)	(4.397455804119325e-05+0.021010334137293595j)
-47.46750150033328	(0.0004873677241834405+0.02104393257588376j)	(4.4156236466323026e-05+0.021053743902648667j)
-47.3693267299086	(0.0004893867083401509+0.021087458985929747j)	(4.4339045542905225e-05+0.021097333307476217j)
-47.271151959483916	(0.0004914182575271086+0.021131165642469748j)	(4.452299415998853e-05+0.02114110346824999j)
-47.17297718905924	(0.0004934624761674841+0.02117505366630354j)	(4.470809135466652e-05+0.021185055510738626j)
-47.074802418634555	(0.0004955194697708688+0.02121912418753301j)	(4.4894346294358485e-05+0.0212291905701052j)
-46.97662764820988	(0.0004975893449468626+0.021263378345658744j)	(4.508176827316941e-05+0.021273509790992053j)
