wn	g_wn_up	g_wn_dn
-50.21639507222435	(-7.907658583644195e-05+0.019903321807652724j)	(-0.0004749383237986892+0.019889218279475752j)
-50.11822030179967	(-7.938579554996541e-05+0.01994227566750751j)	(-0.0004767900533547469+0.019928095919986163j)
-50.02004553137499	(-7.969682056578922e-05+0.019981382236833465j)	(-0.0004786530239742268+0.019967125686488427j)
-49.921870760950306	(-8.000967514060316e-05+0.02002064241498494j)	(-0.0004805272202066387+0.02000630849205352j)
-49.82369599052563	(-8.032437365632056e-05+0.020060057108388603j)	(-0.0004824126726333283+0.02004564525877293j)
-49.725521220100944	(-8.064093062825753e-05+0.020099627230615872j)	(-0.000484309437116614+0.020085136909251722j)
-49.62734644967626	(-8.095936071038879e-05+0.020139353702453358j)	(-0.00048621758341914475+0.0201247843666053j)
-49.52917167925158	(-8.127967869889021e-05+0.020179237451973704j)	(-0.00048813718933236563+0.020164588556128953j)
-49.4309969088269	(-8.160189953483401e-05+0.020219279414607237j)	(-0.0004900683375704325+0.020204550406878016j)
-49.33282213840222	(-8.192603830646415e-05+0.020259480533214615j)	(-0.0004920111140676771+0.02024467085284528j)
-49.23464736797754	(-8.22521102512704e-05+0.020299841758160436j)	(-0.0004939656069964883+0.020284950833929144j)
-49.13647259755286	(-8.258013075795653e-05+0.020340364047387788j)	(-0.0004959319061951089+0.02032539129655533j)
-49.038297827128176	(-8.291011536835557e-05+0.0203810483664938j)	(-0.0004979101028450654+0.020365993194176497j)
-48.9401230567035	(-8.324207977933117e-05+0.020421895688806084j)	(-0.000499900289269239+0.020406757487632456j)
-48.841948286278814	(-8.357603984467021e-05+0.020462906995460148j)	(-0.0005019025588397674+0.020447685145428926j)
-48.74377351585414	(-8.391201157700504e-05+0.020504083275477772j)	(-0.0005039170058771237+0.020488777143950535j)
-48.64559874542945	(-8.425001114971577e-05+0.02054542552584634j)	(-0.0005059437256884279+0.020530034467630975j)
-48.54742397500477	(-8.459005489889649e-05+0.020586934751599124j)	(-0.0005079828144970586+0.020571458109095733j)
-48.44924920458009	(-8.493215932530639e-05+0.020628611965896555j)	(-0.0005100343694979768+0.020613049069275483j)
-48.35107443415541	(-8.527634109637067e-05+0.020670458190108536j)	(-0.0005120984888487152+0.020654808357502694j)
-48.25289966373073	(-8.562261704819906e-05+0.02071247445389767j)	(-0.0005141752716909886+0.020696736991604417j)
-48.154724893306046	(-8.597100418763626e-05+0.0207546617953036j)	(-0.0005162648181639166+0.02073883599797086j)
-48.05655012288137	(-8.632151969432807e-05+0.020797021260828278j)	(-0.0005183672294543432+0.02078110641166303j)
-47.958375352456684	(-8.667418092284175e-05+0.020839553905522404j)	(-0.0005204826077774313+0.020823549276476953j)
