wn	g_wn_up	g_wn_dn
-50.21639507222435	(1.271288445123508e-07+0.019903634368971433j)	(-0.00039593043401023743+0.019894139009281022j)
-50.11822030179967	(1.2812516912469492e-07+0.019942590057361723j)	(-0.0003974751304214933+0.019933042256816254j)
-50.02004553137499	(1.2913134762216228e-07+0.019981698469518333j)	(-0.00039902911486935705+0.019972097734973167j)
-49.921870760950306	(1.301474874847771e-07+0.02002096050491766j)	(-0.0004005924311927129+0.020011306413244806j)
-49.82369599052563	(1.3117370018283418e-07+0.020060377070122568j)	(-0.00040216513167360096+0.020050669230646297j)
-49.725521220100944	(1.3221010036332714e-07+0.020099949078845526j)	(-0.0004037472743370875+0.020090187116444436j)
-49.62734644967626	(1.3325680544560875e-07+0.02013967745201666j)	(-0.0004053389215569068+0.020129860997955065j)
-49.52917167925158	(1.3431393534397073e-07+0.020179563117853908j)	(-0.00040694013907546897+0.020169691804280694j)
-49.4309969088269	(1.3538161227218918e-07+0.02021960701193459j)	(-0.0004085509952925323+0.020209680468377712j)
-49.33282213840222	(1.3645996060755207e-07+0.020259810077268015j)	(-0.00041017156074694484+0.020249827928333967j)
-49.23464736797754	(1.3754910680587138e-07+0.02030017326436919j)	(-0.00041180190776265833+0.020290135128195323j)
-49.13647259755286	(1.3864917933426252e-07+0.0203406975313334j)	(-0.00041344211015367+0.02033060301853482j)
-49.038297827128176	(1.3976030864214196e-07+0.02038138384391179j)	(-0.0004150922430480834+0.020371232556886994j)
-48.9401230567035	(1.4088262713672422e-07+0.02042223317558788j)	(-0.0004167523827285837+0.020412024708065576j)
-48.841948286278814	(1.4201626917743828e-07+0.020463246507655j)	(-0.0004184226065315004+0.02045298044441882j)
-48.74377351585414	(1.4316137107670001e-07+0.020504424829294685j)	(-0.000420102992764482+0.02049410074603076j)
-48.64559874542945	(1.443180711151995e-07+0.02054576913765605j)	(-0.00042179362066823334+0.020535386600872386j)
-48.54742397500477	(1.4548650955684942e-07+0.020587280437936104j)	(-0.00042349457037632577+0.020576839004980904j)
-48.44924920458009	(1.4666682866733846e-07+0.020628959743461038j)	(-0.00042520592288564204+0.020618458962566106j)
-48.35107443415541	(1.478591727463864e-07+0.02067080807576854j)	(-0.000426927760064982+0.020660247486128356j)
-48.25289966373073	(1.4906368815131182e-07+0.020712826464691084j)	(-0.00042866016463794117+0.020702205596574957j)
-48.154724893306046	(1.5028052333294645e-07+0.02075501594844026j)	(-0.0004304032201999183+0.020744334323315492j)
-48.05655012288137	(1.515098288641767e-07+0.020797377573692093j)	(-0.0004321570112118932+0.020786634704353414j)
-47.958375352456684	(1.5275175747677945e-07+0.020839912395673496j)	(-0.000433921623017477+0.02082910778638288j)
-47.86020058203201	(1.540064640966315e-07+0.02088262147824966j)	(-0.0004356971418525282+0.020871754624873493j)
-47.76202581160732	(1.5527410588492285e-07+0.02092550589401265j)	(-0.0004374836548706751+0.02091457628415632j)
-47.663851041182646	(1.5655484227495176e-07+0.020968566724370988j)	(-0.00043928125015411793+0.020957573837502953j)
-47.56567627075796	(1.578488350057486e-07+0.02101180505964042j)	(-0.0004410900167138608+0.02100074836723327j)
-47.46750150033328	(1.5915624816690763e-07+0.021055221999135728j)	(-0.00044291004451946735+0.021044100964765614j)
-47.3693267299086	(1.604772482381332e-07+0.02109881865126377j)	(-0.0004447414245123448+0.02108763273071918j)
-47.271151959483916	(1.618120041315508e-07+0.02114259613361761j)	(-0.0004465842486242082+0.021131344774986374j)
-47.17297718905924	(1.6316068723450593e-07+0.021186555573071843j)	(-0.00044843860979527466+0.021175238216837138j)
-47.074802418634555	(1.6452347144867673e-07+0.021230698105879096j)	(-0.00045030460197989833+0.021219314184991563j)
-46.97662764820988	(1.659005332384293e-07+0.02127502487776775j)	(-0.0004521823201763306+0.021263573817710008j)
-46.87845287778519	(1.6729205167007944e-07+0.021319537044040902j)	(-0.00045407186042814823+0.02130801826287854j)
-46.780278107360516	(1.6869820845883863e-07+0.0213642357696765j)	(-0.0004559733198462656+0.021352648678119656j)
-46.68210333693583	(1.7011918800761484e-07+0.021409122229428826j)	(-0.0004578867966051966+0.021397466230857018j)
-46.58392856651115	(1.7155517746040953e-07+0.021454197607931217j)	(-0.0004598123899780116+0.02144247209842162j)
-46.48575379608647	(1.7300636674920941e-07+0.021499463099800047j)	(-0.0004617502003507189+0.02148766746813425j)
-46.387579025661786	(1.7447294863674463e-07+0.0215449199097401j)	(-0.00046370032922318186+0.021533053537427394j)
-46.28940425523711	(1.7595511876744628e-07+0.021590569252651202j)	(-0.0004656628792304297+0.02157863151392498j)
-46.191229484812425	(1.7745307571626263e-07+0.021636412353736298j)	(-0.0004676379541557516+0.02162440261554659j)
-46.09305471438775	(1.789670210329894e-07+0.021682450448610772j)	(-0.0004696256589293572+0.02167036807061763j)
-45.99487994396306	(1.8049715930134528e-07+0.02172868478341334j)	(-0.0004716260996643205+0.02171652911795592j)
-45.896705173538386	(1.8204369818311246e-07+0.02177511661491818j)	(-0.00047363938365023483+0.02176288700698573j)
-45.7985304031137	(1.8360684848148115e-07+0.02182174721064864j)	(-0.00047566561939474703+0.02180944299784883j)
-45.700355632689025	(1.8518682418214088e-07+0.021868577848992318j)	(-0.0004777049166055077+0.02185619836151195j)
-45.60218086226434	(1.86783842519471e-07+0.021915609819317654j)	(-0.0004797573862332087+0.021903154379884115j)
-45.504006091839656	(1.88398124017632e-07+0.021962844422092054j)	(-0.0004818231404491179+0.021950312345925115j)
-45.40583132141498	(1.9002989255922247e-07+0.02201028296900148j)	(-0.0004839022926899421+0.021997673563746156j)
-45.307656550990295	(1.9167937543923194e-07+0.022057926783071648j)	(-0.0004859949576622075+0.02204523934873969j)
-45.20948178056562	(1.9334680342491574e-07+0.022105777198790748j)	(-0.000488101251360074+0.022093011027705625j)
-45.11130701014093	(1.9503241081390832e-07+0.022153835562233826j)	(-0.0004902212910753357+0.022140989938952572j)
-45.013132239716256	(1.9673643549686305e-07+0.022202103231188694j)	(-0.0004923551954157328+0.022189177432430634j)
-44.91495746929157	(1.9845911902098643e-07+0.02225058157528359j)	(-0.0004945030843236243+0.02223757486986173j)
-44.816782698866895	(2.0020070664557635e-07+0.022299271976116412j)	(-0.0004966650790715581+0.022286183624854076j)
-44.71860792844221	(2.0196144742114176e-07+0.02234817582738577j)	(-0.0004988413023136256+0.022335005083022625j)
-44.62043315801753	(2.0374159424385672e-07+0.022397294535023562j)	(-0.0005010318780724915+0.022384040642138517j)
-44.52225838759285	(2.055414039272668e-07+0.02244662951732955j)	(-0.0005032369317664677+0.022433291712245913j)
-44.424083617168165	(2.0736113727325015e-07+0.022496182205107528j)	(-0.000505456590231483+0.022482759715801305j)
-44.32590884674349	(2.0920105913743551e-07+0.02254595404180332j)	(-0.0005076909817261584+0.022532446087810572j)
-44.227734076318804	(2.1106143850470338e-07+0.022595946483644713j)	(-0.0005099402359595615+0.02258235227594813j)
-44.12955930589413	(2.1294254856315566e-07+0.022646160999783102j)	(-0.0005122044841101038+0.022632479740723525j)
-44.03138453546944	(2.1484466677262372e-07+0.022696599072437165j)	(-0.0005144838588295683+0.02268282995560835j)
-43.933209765044765	(2.1676807494361186e-07+0.022747262197038324j)	(-0.0005167784942682133+0.0227334044071753j)
-43.83503499462008	(2.1871305932086218e-07+0.022798151882378284j)	(-0.0005190885261083349+0.022784204595232383j)
-43.736860224195404	(2.206799106585169e-07+0.02284926965075843j)	(-0.0005214140915729256+0.022835232032999586j)
-43.63868545377072	(2.226689242996446e-07+0.022900617038141332j)	(-0.0005237553294422604+0.02288648824724148j)
-43.54051068334604	(2.2468040025582067e-07+0.022952195594304215j)	(-0.0005261123800673408+0.02293797477842312j)
-43.44233591292136	(2.2671464329551683e-07+0.023004006882994574j)	(-0.0005284853853993131+0.022989693180835283j)
-43.344161142496674	(2.287719630387385e-07+0.023056052482087808j)	(-0.0005308744890314351+0.023041645022797402j)
