wn	g_wn_up	g_wn_dn
-50.21639507222435	(-3.947519036325371e-05+0.019903556829828258j)	(-0.0004354452668256048+0.019891821878199892j)
-50.11822030179967	(-3.962930063745567e-05+0.019942512066770654j)	(-0.00043714360657474445+0.019930713004486334j)
-50.02004553137499	(-3.9784313668103356e-05+0.019981620023972725j)	(-0.0004388522199955346+0.019969756288113746j)
-49.921870760950306	(-3.994023653450993e-05+0.02002088160087932j)	(-0.0004405711077732033+0.020008952689932524j)
-49.82369599052563	(-4.009707637217645e-05+0.0200602977040186j)	(-0.0004423003117549265+0.020048303149005044j)
-49.725521220100944	(-4.0254840381212235e-05+0.02009986924706819j)	(-0.0004440398908956506+0.020087808594010548j)
-49.62734644967626	(-4.041353582982213e-05+0.020139597150923273j)	(-0.00044578991281093175+0.020127469950646154j)
-49.52917167925158	(-4.057317005626336e-05+0.020179482343766663j)	(-0.00044755045020968036+0.020167288145785136j)
-49.4309969088269	(-4.07337504702311e-05+0.02021952576114023j)	(-0.0004493215791726315+0.02020726410986023j)
-49.33282213840222	(-4.089528455400927e-05+0.02025972834601747j)	(-0.00045110337821662627+0.020247398778346713j)
-49.23464736797754	(-4.105777986354048e-05+0.020300091048877124j)	(-0.00045289592765828713+0.02028769309268425j)
-49.13647259755286	(-4.122124402939369e-05+0.020340614827777766j)	(-0.0004546993093352192+0.020328148000947326j)
-49.038297827128176	(-4.138568475774772e-05+0.02038130064843336j)	(-0.00045651360632387975+0.020368764458287652j)
-48.9401230567035	(-4.155110983133039e-05+0.02042214948428975j)	(-0.00045833890283215087+0.02040954342726387j)
-48.841948286278814	(-4.171752711036543e-05+0.020463162316602102j)	(-0.0004601752841091942+0.02045048587811096j)
-48.74377351585414	(-4.188494453352253e-05+0.020504340134513285j)	(-0.00046202283638608434+0.020491592788931555j)
-48.64559874542945	(-4.2053370118872805e-05+0.020545683935133247j)	(-0.0004638816468408432+0.020532865145855915j)
-48.54742397500477	(-4.2222811964851885e-05+0.020587194723619306j)	(-0.0004657518035807662+0.02057430394317295j)
-48.44924920458009	(-4.2393278251231354e-05+0.02062887351325747j)	(-0.00046763339563912293+0.020615910183442377j)
-48.35107443415541	(-4.256477724009796e-05+0.020670721325544743j)	(-0.00046952651299112473+0.02065768487757933j)
-48.25289966373073	(-4.273731727685658e-05+0.020712739190272382j)	(-0.00047143124653937953+0.020699629044983056j)
-48.154724893306046	(-4.291090679123895e-05+0.02075492814561024j)	(-0.0004733476881251229+0.0207417437136108j)
-48.05655012288137	(-4.308555429831463e-05+0.02079728923819213j)	(-0.00047527593057332824+0.020784029920029937j)
-47.958375352456684	(-4.326126839954283e-05+0.020839823523202173j)	(-0.0004772160676622406+0.020826488709537648j)
-47.86020058203201	(-4.343805778380659e-05+0.020882532064462278j)	(-0.00047916819418549703+0.02086912113623026j)
-47.76202581160732	(-4.3615931228499553e-05+0.020925415934520693j)	(-0.000481132405908049+0.020911928263064677j)
-47.663851041182646	(-4.3794897600588794e-05+0.02096847621474156j)	(-0.0004831087996315525+0.020954911161982316j)
-47.56567627075796	(-4.397496585771447e-05+0.021011713995395725j)	(-0.000485097473201604+0.020998070913933055j)
-47.46750150033328	(-4.415614504930864e-05+0.02105513037575251j)	(-0.0004870985255024143+0.02104140860898665j)
-47.3693267299086	(-4.4338444317712364e-05+0.021098726464172775j)	(-0.0004891120565039747+0.021084925346394744j)
-47.271151959483916	(-4.4521872899322014e-05+0.02114250337820299j)	(-0.0004911381672708515+0.021128622234692796j)
-47.17297718905924	(-4.470644012576109e-05+0.02118646224467059j)	(-0.0004931769599465987+0.02117250039178894j)
-47.074802418634555	(-4.489215542504069e-05+0.02123060419978048j)	(-0.0004952285378170755+0.0212165609450281j)
-46.97662764820988	(-4.507902832276443e-05+0.021274930389212725j)	(-0.0004972930052962636+0.02126080503128029j)
-46.87845287778519	(-4.526706844334295e-05+0.02131944196822149j)	(-0.0004993704679356628+0.0213052337970414j)
-46.780278107360516	(-4.545628551120903e-05+0.02136414010173522j)	(-0.0005014610324782356+0.02134984839851271j)
-46.68210333693583	(-4.564668935208517e-05+0.02140902596445807j)	(-0.0005035648068195852+0.021394650001688106j)
-46.58392856651115	(-4.583828989422915e-05+0.021454100740972606j)	(-0.0005056819000778402+0.02143963978246029j)
-46.48575379608647	(-4.6031097169733936e-05+0.021499365625843828j)	(-0.0005078124225665622+0.021484818926715055j)
-46.387579025661786	(-4.622512131582625e-05+0.021544821823724497j)	(-0.0005099564858231183+0.02153018863040422j)
-46.28940425523711	(-4.6420372576179496e-05+0.02159047054946177j)	(-0.0005121142026480644+0.021575750099679117j)
-46.191229484812425	(-4.661686130226985e-05+0.02163631302820525j)	(-0.0005142856870828998+0.02162150455096304j)
-46.09305471438775	(-4.6814597954735086e-05+0.021682350495516353j)	(-0.0005164710544329193+0.021667453211063784j)
-45.99487994396306	(-4.701359310475347e-05+0.021728584197479098j)	(-0.0005186704212901688+0.02171359731727284j)
-45.896705173538386	(-4.7213857435441384e-05+0.02177501539081232j)	(-0.0005208839055610024+0.0217599381174703j)
-45.7985304031137	(-4.741540174328071e-05+0.021821645342983288j)	(-0.0005231116264697956+0.021806476870256445j)
-45.700355632689025	(-4.761823693957704e-05+0.021868475332322855j)	(-0.0005253537045387763+0.021853214845006404j)
-45.60218086226434	(-4.782237405190255e-05+0.021915506648141986j)	(-0.000527610261663261+0.021900153322029475j)
-45.504006091839656	(-4.802782422559613e-05+0.021962740590849867j)	(-0.0005298814210944128+0.02194729359267201j)
-45.40583132141498	(-4.8234598725268256e-05+0.022010178472073517j)	(-0.0005321673074688006+0.0219946369594147j)
-45.307656550990295	(-4.844270893634495e-05+0.022057821614778962j)	(-0.0005344680467948855+0.022042184736013597j)
-45.20948178056562	(-4.865216636660313e-05+0.022105671353393933j)	(-0.0005367837665210531+0.022089938247588498j)
-45.11130701014093	(-4.886298264777246e-05+0.022153729033932243j)	(-0.0005391145954936578+0.02213789883075121j)
-45.013132239716256	(-4.907516953711701e-05+0.02220199601411971j)	(-0.000541460664026833+0.02218606783375058j)
-44.91495746929157	(-4.9288738919076825e-05+0.02225047366352175j)	(-0.0005438221038830554+0.02223444661657184j)
-44.816782698866895	(-4.95037028069248e-05+0.02229916336367268j)	(-0.0005461990482764483+0.022283036551076125j)
-44.71860792844221	(-4.972007334441537e-05+0.022348066508206636j)	(-0.0005485916319605826+0.02233183902110407j)
-44.62043315801753	(-4.99378628075137e-05+0.022397184502990296j)	(-0.0005509999911772791+0.02238085542263827j)
-44.52225838759285	(-5.015708360611354e-05+0.022446518766257313j)	(-0.0005534242637010108+0.02243008716390061j)
-44.424083617168165	(-5.037774828578893e-05+0.022496070728744502j)	(-0.000555864588862393+0.022479535665508133j)
-44.32590884674349	(-5.0599869529581606e-05+0.022545841833829888j)	(-0.0005583211075518408+0.022529202360597966j)
-44.227734076318804	(-5.082346015979533e-05+0.022595833537672534j)	(-0.000560793962272396+0.022579088694963084j)
-44.12955930589413	(-5.104853313985608e-05+0.022646047309354246j)	(-0.0005632832971004855+0.02262919612720318j)
-44.03138453546944	(-5.127510157614746e-05+0.022696484631023174j)	(-0.0005657892577753498+0.022679526128857503j)
-43.933209765044765	(-5.1503178719928354e-05+0.022747146998039328j)	(-0.0005683119916596471+0.02273008018451432j)
-43.83503499462008	(-5.173277796924203e-05+0.02279803591912204j)	(-0.0005708516477915422+0.02278085979201511j)
-43.736860224195404	(-5.196391287086796e-05+0.022849152916499367j)	(-0.0005734083769054177+0.022831866462564125j)
-43.63868545377072	(-5.2196597122301894e-05+0.022900499526059607j)	(-0.0005759823314583925+0.0228831017208898j)
-43.54051068334604	(-5.243084457378784e-05+0.022952077297504713j)	(-0.000578573665606505+0.022934567105388586j)
-43.44233591292136	(-5.2666669230337515e-05+0.02300388779450592j)	(-0.0005811825352863956+0.022986264168265103j)
-43.344161142496674	(-5.2904085253816045e-05+0.023055932594861373j)	(-0.0005838090982145379+0.023038194475711718j)
-43.245986372072	(-5.3143106965049234e-05+0.023108213290655932j)	(-0.0005864535139132037+0.023090359608046014j)
-43.14781160164731	(-5.3383748845972116e-05+0.023160731488423188j)	(-0.0005891159437188127+0.023142761159888472j)
-43.049636831222635	(-5.362602554179411e-05+0.02321348880930961j)	(-0.0005917965508285593+0.023195400740287763j)
-42.95146206079795	(-5.3869951863221173e-05+0.023266486889241003j)	(-0.0005944955002960028+0.023248279972932655j)
-42.853287290373274	(-5.411554278868458e-05+0.023319727379091187j)	(-0.000597212959091334+0.023301400496307925j)
-42.75511251994859	(-5.436281346662463e-05+0.023373211944853048j)	(-0.0005999490961185489+0.023354763963818442j)
-42.65693774952391	(-5.461177921782992e-05+0.0234269422678119j)	(-0.0006027040821872131+0.023408372044007676j)
-42.55876297909923	(-5.4862455537757e-05+0.023480920044721257j)	(-0.0006054780901150569+0.023462226420701858j)
-42.46058820867455	(-5.5114858098933545e-05+0.02353514698798103j)	(-0.0006082712947246097+0.023516328793187213j)
-42.36241343824987	(-5.5369002753385266e-05+0.023589624825818167j)	(-0.0006110838728733682+0.023570680876413157j)
-42.26423866782518	(-5.562490553511488e-05+0.02364435530246984j)	(-0.0006139160034555546+0.023625284401145277j)
-42.166063897400505	(-5.588258266260063e-05+0.023699340178369152j)	(-0.0006167678674486117+0.023680141114165904j)
-42.06788912697582	(-5.6142050541331366e-05+0.023754581230333475j)	(-0.0006196396479685257+0.023735252778438964j)
-41.969714356551144	(-5.6403325766418705e-05+0.023810080251755315j)	(-0.0006225315302448947+0.023790621173323565j)
-41.87153958612646	(-5.666642512520211e-05+0.023865839052796017j)	(-0.0006254437017058947+0.023846248094721977j)
-41.77336481570178	(-5.693136559993691e-05+0.023921859460582017j)	(-0.0006283763519728482+0.023902135355335325j)
-41.6751900452771	(-5.719816437051053e-05+0.023978143319403993j)	(-0.000631329672890746+0.023958284784817575j)
-41.57701527485242	(-5.746683881719387e-05+0.024034692490918726j)	(-0.000634303858577258+0.0240146982299665j)
-41.47884050442774	(-5.773740652345348e-05+0.02409150885435389j)	(-0.0006372991054381926+0.024071377554953442j)
-41.38066573400306	(-5.800988527879368e-05+0.024148594306715704j)	(-0.0006403156122185571+0.024128324641502698j)
-41.282490963578375	(-5.8284293081671914e-05+0.024205950762999525j)	(-0.0006433535799954981+0.02418554138913404j)
-41.18431619315369	(-5.856064814242021e-05+0.024263580156403498j)	(-0.0006464132122624412+0.024243029715291978j)
-41.086141422729014	(-5.883896888624895e-05+0.024321484438545145j)	(-0.0006494947149384992+0.024300791555670175j)
-40.98796665230433	(-5.9119273956302035e-05+0.024379665579681208j)	(-0.0006525982963784368+0.02435882886436129j)
-40.88979188187965	(-5.940158221672269e-05+0.0244381255689305j)	(-0.0006557241674623387+0.024417143614067053j)
-40.79161711145497	(-5.968591275581992e-05+0.024496866414500048j)	(-0.0006588725415849825+0.0244757377963471j)
-40.69344234103029	(-5.997228488925066e-05+0.02455589014391444j)	(-0.0006620436347202947+0.024534613421845566j)
-40.59526757060561	(-6.02607181632823e-05+0.024615198804248554j)	(-0.0006652376654311526+0.024593772520491216j)
-40.49709280018093	(-6.0551232358078575e-05+0.024674794462363574j)	(-0.000668454854942499+0.02465321714177263j)
-40.398918029756246	(-6.084384749107809e-05+0.024734679205146493j)	(-0.0006716954271388875+0.024712949354950636j)
-40.30074325933156	(-6.113858382039361e-05+0.02479485513975307j)	(-0.0006749596086342333+0.024772971249276108j)
-40.202568488906884	(-6.143546184829631e-05+0.024855324393854364j)	(-0.0006782476287874363+0.024833284934264642j)
-40.1043937184822	(-6.173450232473522e-05+0.024916089115886796j)	(-0.000681559719764382+0.02489389253994916j)
-40.00621894805752	(-6.203572625093172e-05+0.024977151475306006j)	(-0.0006848961165703451+0.024954796217073406j)
-39.90804417763284	(-6.233915488303081e-05+0.0250385136628443j)	(-0.0006882570570898902+0.0250159981373996j)
-39.80986940720816	(-6.264480973582214e-05+0.025100177890771964j)	(-0.0006916427821126103+0.025077500493940908j)
-39.71169463678348	(-6.295271258650441e-05+0.025162146393162454j)	(-0.0006950535353992029+0.025139305501259264j)
-39.6135198663588	(-6.32628854785234e-05+0.025224421426161443j)	(-0.0006984895637284754+0.025201415395647072j)
-39.515345095934116	(-6.357535072548556e-05+0.0252870052682599j)	(-0.0007019511169255619+0.02526383243548887j)
-39.41717032550944	(-6.3890130915133e-05+0.025349900220571275j)	(-0.0007054384479030488+0.02532655890145824j)
-39.318995555084754	(-6.420724891337187e-05+0.025413108607112687j)	(-0.0007089518127294384+0.025389597096848387j)
-39.22082078466007	(-6.452672786838407e-05+0.02547663277509047j)	(-0.0007124914706731923+0.025452949347823838j)
-39.12264601423539	(-6.484859121481826e-05+0.025540475095189887j)	(-0.000716057684229614+0.025516618003716858j)
-39.02447124381071	(-6.517286267804078e-05+0.025604637961869244j)	(-0.0007196507191747244+0.025580605437302662j)
-38.92629647338603	(-6.549956627846202e-05+0.025669123793658398j)	(-0.0007232708446138214+0.02564491404511026j)
-38.82812170296135	(-6.582872633593673e-05+0.02573393503346185j)	(-0.0007269183330354757+0.02570954624770797j)
-38.72994693253667	(-6.616036747423122e-05+0.025799074148866313j)	(-0.0007305934603822785+0.025774504490010723j)
-38.631772162111986	(-6.649451462560055e-05+0.025864543632453052j)	(-0.0007342965060649416+0.02583979124156489j)
-38.53359739168731	(-6.683119303541588e-05+0.025930346002114874j)	(-0.000738027753030686+0.02590540899688177j)
-38.435422621262624	(-6.717042826686382e-05+0.025996483801378083j)	(-0.0007417874878511002+0.025971360275731048j)
-38.33724785083795	(-6.751224620577028e-05+0.026062959599729173j)	(-0.0007455760007318621+0.026037647623521686j)
-38.23907308041326	(-6.785667306547714e-05+0.026129775992946712j)	(-0.0007493935855843456+0.02610427361156963j)
-38.14089830998858	(-6.82037353918148e-05+0.026196935603438238j)	(-0.0007532405400794579+0.02617124083743778j)
-38.0427235395639	(-6.85534600681665e-05+0.026264441080582335j)	(-0.0007571171656954673+0.026238551925258743j)
-37.94454876913922	(-6.890587432059863e-05+0.02633229510107601j)	(-0.000761023767810557+0.026306209526128676j)
-37.84637399871454	(-6.926100572312614e-05+0.026400500369287466j)	(-0.0007649606557167339+0.026374216318392533j)
-37.748199228289856	(-6.961888220301552e-05+0.026469059617614338j)	(-0.0007689281427367724+0.026442575008020355j)
-37.65002445786518	(-6.997953204624101e-05+0.026537975606847473j)	(-0.0007729265462367217+0.02651128832897241j)
-37.551849687440495	(-7.034298390301005e-05+0.026607251126540457j)	(-0.00077695618769223+0.026580359043557055j)
-37.45367491701582	(-7.070926679338062e-05+0.02667688899538483j)	(-0.0007810173927666782+0.026649789942791217j)
-37.35550014659113	(-7.10784101129677e-05+0.02674689206159131j)	(-0.0007851104914132572+0.026719583846760885j)
-37.257325376166456	(-7.145044363882346e-05+0.026817263203276855j)	(-0.000789235817853915+0.026789743605041192j)
-37.15915060574177	(-7.182539753531753e-05+0.026888005328858003j)	(-0.0007933937107452098+0.026860272097029098j)
-37.06097583531709	(-7.220330236022231e-05+0.026959121377450254j)	(-0.0007975845131738494+0.02693117223238391j)
-36.96280106489241	(-7.258418907085501e-05+0.027030614319273942j)	(-0.0008018085727487149+0.027002446951375516j)
-36.864626294467726	(-7.296808903032906e-05+0.027102487156066432j)	(-0.0008060662416961745+0.027074099225349556j)
-36.76645152404305	(-7.33550340139464e-05+0.02717474292150096j)	(-0.0008103578769130611+0.02714613205707638j)
-36.668276753618365	(-7.374505621570059e-05+0.027247384681612155j)	(-0.0008146838400318862+0.027218548481199586j)
-36.57010198319369	(-7.413818825489026e-05+0.027320415535228328j)	(-0.0008190444975019883+0.027291351564664192j)
-36.471927212769	(-7.453446318284165e-05+0.02739383861441076j)	(-0.0008234402206936381+0.02736454440713275j)
-36.373752442344326	(-7.493391448978157e-05+0.027467657084900038j)	(-0.0008278713859602753+0.02743813014143169j)
-36.27557767191964	(-7.533657611185184e-05+0.027541874146569625j)	(-0.0008323383746790279+0.027512111933980617j)
-36.177402901494965	(-7.574248243819956e-05+0.02761649303388674j)	(-0.0008368415733821557+0.027586492985226634j)
-36.07922813107028	(-7.615166831824032e-05+0.02769151701638073j)	(-0.0008413813738218215+0.02766127653017793j)
-35.981053360645596	(-7.656416906903942e-05+0.027766949399119042j)	(-0.0008459581730668216+0.027736465838763456j)
-35.88287859022092	(-7.698002048284346e-05+0.027842793523191047j)	(-0.0008505723735794892+0.027812064216398657j)
-35.784703819796235	(-7.739925883475275e-05+0.027919052766199673j)	(-0.0008552243832962626+0.027888075004436744j)
-35.68652904937156	(-7.782192089052163e-05+0.027995730542761187j)	(-0.0008599146157356546+0.027964501580638134j)
-35.58835427894687	(-7.824804391454138e-05+0.028072830305013195j)	(-0.0008646434900519809+0.028041347359643483j)
-35.490179508522196	(-7.867766567790338e-05+0.028150355543130938j)	(-0.0008694114312007158+0.02811861579358253j)
