wn	g_wn_up	g_wn_dn
-50.21639507222435	(-0.000553879310808968+0.01988822491365094j)	(-0.000947577745790535+0.019849514315559133j)
-50.11822030179967	(-0.0005560464702971274+0.019927090128412844j)	(-0.0009512647354650117+0.019888171554718767j)
-50.02004553137499	(-0.0005582263642109977+0.01996610735771408j)	(-0.0009549733652917847+0.019926979389626148j)
-49.921870760950306	(-0.0005604190924371106+0.02000527749410027j)	(-0.0009587038204070452+0.019965938689828693j)
-49.82369599052563	(-0.0005626247558434431+0.02004460143710999j)	(-0.0009624562849594515+0.020005050330583495j)
-49.725521220100944	(-0.0005648434562908336+0.020084080093343167j)	(-0.0009662309426053998+0.020044315193476495j)
-49.62734644967626	(-0.000567075296644603+0.0201237143765303j)	(-0.0009700279768718888+0.02008373416681562j)
-49.52917167925158	(-0.0005693203807863596+0.02016350520760256j)	(-0.0009738475714507395+0.02012330814591257j)
-49.4309969088269	(-0.0005715788136259809+0.02020345351476271j)	(-0.0009776899104489117+0.02016303803329399j)
-49.33282213840222	(-0.000573850701113775+0.020243560233556945j)	(-0.000981555178605054+0.020202924738863547j)
-49.23464736797754	(-0.0005761361502528183+0.020283826306947507j)	(-0.000985443561477337+0.0202429691800288j)
-49.13647259755286	(-0.0005784352691114753+0.020324252685386235j)	(-0.0009893552456060337+0.020283172281803378j)
-49.038297827128176	(-0.0005807481668360985+0.020364840326888987j)	(-0.0009932904186539045+0.020323534976892037j)
-48.9401230567035	(-0.0005830749536639144+0.020405590197110912j)	(-0.0009972492695272278+0.02036405820576469j)
-48.841948286278814	(-0.0005854157409360938+0.020446503269422697j)	(-0.0010012319884804073+0.020404742916723673j)
-48.74377351585414	(-0.0005877706411110093+0.020487580524987656j)	(-0.0010052387672068045+0.02044559006596736j)
-48.64559874542945	(-0.0005901397677776856+0.020528822952839795j)	(-0.0010092697989182147+0.020486600617652465j)
-48.54742397500477	(-0.0005925232356694386+0.020570231549962764j)	(-0.0010133252784151397+0.020527775543956236j)
-48.44924920458009	(-0.0005949211606777137+0.02061180732136985j)	(-0.0010174054021496793+0.020569115825139768j)
-48.35107443415541	(-0.0005973336598661178+0.020653551280184833j)	(-0.0010215103682825603+0.02061062244961274j)
-48.25289966373073	(-0.0005997608514846538+0.020695464447723882j)	(-0.001025640376735587+0.020652296413999988j)
-48.154724893306046	(-0.000602202854984158+0.020737547853578425j)	(-0.0010297956292405234+0.02069413872321j)
-48.05655012288137	(-0.0006046597910309439+0.020779802535699034j)	(-0.001033976329385196+0.020736150390505283j)
-47.958375352456684	(-0.0006071317815216548+0.02082222954048032j)	(-0.0010381826826574142+0.020778332437574508j)
-47.86020058203201	(-0.0006096189495983294+0.02086482992284686j)	(-0.0010424148964872366+0.02082068589460648j)
-47.76202581160732	(-0.0006121214196636855+0.02090760474634021j)	(-0.0010466731802879058+0.02086321180036566j)
-47.663851041182646	(-0.000614639317396619+0.020950555083206906j)	(-0.001050957745495768+0.0209059112022693j)
-47.56567627075796	(-0.0006171727697679303+0.02099368201448765j)	(-0.0010552688056093907+0.020948785156465925j)
-47.46750150033328	(-0.0006197219050562753+0.021036986630107495j)	(-0.0010596065762279961+0.020991834727915267j)
-47.3693267299086	(-0.0006222868528643456+0.021080470028967183j)	(-0.0010639712750893922+0.021035060990469447j)
-47.271151959483916	(-0.0006248677441352867+0.02112413331903566j)	(-0.0010683631221074883+0.021078465026955564j)
-47.17297718905924	(-0.0006274647111693501+0.02116797761744361j)	(-0.0010727823394094441+0.02112204792925931j)
-47.074802418634555	(-0.0006300778876407896+0.02121200405057829j)	(-0.0010772291513725292+0.02116581079841003j)
-46.97662764820988	(-0.0006327074086150035+0.021256213754179423j)	(-0.0010817037846607147+0.021209754744666843j)
-46.87845287778519	(-0.0006353534105659262+0.02130060787343639j)	(-0.0010862064682610783+0.021253880887606085j)
-46.780278107360516	(-0.0006380160313936732+0.02134518756308653j)	(-0.001090737433520052+0.021298190356210004j)
-46.68210333693583	(-0.0006406954104424475+0.02138995398751476j)	(-0.001095296914179553+0.02134268428895674j)
-46.58392856651115	(-0.0006433916885187057+0.021434908320854398j)	(-0.0010998851464130738+0.021387363833911457j)
-46.48575379608647	(-0.0006461050079095915+0.02148005174708922j)	(-0.0011045023688617203+0.021432230148818964j)
-46.387579025661786	(-0.0006488355124016444+0.02152538546015691j)	(-0.0011091488226701901+0.021477284401197477j)
-46.28940425523711	(-0.0006515833472997785+0.021570910664053648j)	(-0.0011138247515228255+0.021522527768433854j)
-46.191229484812425	(-0.0006543486594465488+0.021616628572940205j)	(-0.0011185304016797623+0.021567961437880128j)
-46.09305471438775	(-0.000657131597241698+0.02166254041124921j)	(-0.0011232660220131011+0.021613586606951476j)
-45.99487994396306	(-0.000659932310661996+0.021708647413793906j)	(-0.001128031864043221+0.02165940448322553j)
-45.896705173538386	(-0.0006627509512813748+0.021754950825878215j)	(-0.0011328281819752697+0.02170541628454325j)
-45.7985304031137	(-0.0006655876722913637+0.021801451903408223j)	(-0.0011376552327358436+0.021751623239111152j)
-45.700355632689025	(-0.0006684426285218288+0.02184815191300511j)	(-0.001142513276009866+0.021798026585605063j)
-45.60218086226434	(-0.0006713159764620258+0.02189505213211948j)	(-0.0011474025742777053+0.021844627573275353j)
-45.504006091839656	(-0.0006742078742819657+0.02194215384914721j)	(-0.0011523233928525545+0.02189142746205377j)
-45.40583132141498	(-0.0006771184818541041+0.02198945836354671j)	(-0.0011572759999181697+0.02193842752266179j)
-45.307656550990295	(-0.0006800479607753584+0.022036966985957824j)	(-0.0011622606665669447+0.021985629036720526j)
-45.20948178056562	(-0.0006829964743894532+0.022084681038322073j)	(-0.001167277666838292+0.022033033296862195j)
