wn	g_wn_up	g_wn_dn
-50.21639507222435	(0.00019811973413956654+0.019901660309040878j)	(-0.00019809297611010057+0.019900324695464256j)
-50.11822030179967	(0.00019889611327214392+0.019940604374166j)	(-0.00019886589435549754+0.019939263924644297j)
-50.02004553137499	(0.0001996770638989372+0.01997970107158468j)	(-0.00019964337517474004+0.019978355800437456j)
-49.921870760950306	(0.00020046262197592472+0.020018951299896448j)	(-0.00020042546514197976+0.02001760121981388j)
-49.82369599052563	(0.00020125282381294293+0.02005835596476503j)	(-0.00020121221042570348+0.02005700108596068j)
-49.725521220100944	(0.00020204770607778862+0.020097915978987916j)	(-0.000202003656534652+0.02009655630841668j)
-49.62734644967626	(0.00020284730580040532+0.020137632262566606j)	(-0.0002027998481504192+0.020136267803237306j)
-49.52917167925158	(0.0002036516603771547+0.020177505742777786j)	(-0.00020360082904482684+0.020176136493185753j)
-49.4309969088269	(0.00020446080757517162+0.020217537354245273j)	(-0.00020440664207123835+0.020216163307941685j)
-49.33282213840222	(0.00020527478553679853+0.020257728039012858j)	(-0.00020521732921450927+0.02025634918431691j)
-49.23464736797754	(0.00020609363278409684+0.020298078746617994j)	(-0.00020603293168327717+0.020296695066467325j)
-49.13647259755286	(0.0002069173882234301+0.020338590434166352j)	(-0.00020685349002947954+0.020337201906092853j)
-49.038297827128176	(0.000207746091150117+0.020379264066407346j)	(-0.00020767904428230368+0.02037787066261972j)
-48.9401230567035	(0.00020857978125315095+0.020420100615810458j)	(-0.00020850963408646295+0.020418702303362464j)
-48.841948286278814	(0.00020941849861998672+0.020461101062642602j)	(-0.00020934529883736227+0.02045969780366551j)
-48.74377351585414	(0.0002102622837413908+0.020502266395046338j)	(-0.00021018607780806713+0.02050085814702568j)
-48.64559874542945	(0.00021111117751635838+0.02054359760911909j)	(-0.0002110320102649726+0.020542184325198224j)
-48.54742397500477	(0.00021196522125709418+0.020585095708993292j)	(-0.0002118831355706024+0.02058367733828921j)
-48.44924920458009	(0.00021282445669406106+0.020626761706917525j)	(-0.00021273949327311946+0.020625338194837587j)
-48.35107443415541	(0.0002136889259810959+0.020668596623338677j)	(-0.00021360112318291447+0.020667167911889373j)
-48.25289966373073	(0.00021455867170059307+0.020710601486984993j)	(-0.0002144680654371627+0.020709167515066754j)
-48.154724893306046	(0.0002154337368687606+0.020752777334950286j)	(-0.00021534036055351598+0.020751338038634014j)
-48.05655012288137	(0.0002163141649409457+0.020795125212779056j)	(-0.00021621804947424104+0.020793680525562075j)
-47.958375352456684	(0.00021719999981703575+0.02083764617455272j)	(-0.00021710117360211267+0.02083619602759282j)
-47.86020058203201	(0.00021809128584693294+0.020880341282976878j)	(-0.00021798977482933148+0.020878885605304345j)
-47.76202581160732	(0.00021898806783610672+0.02092321160946964j)	(-0.00021888389556062158+0.02092175032817763j)
-47.663851041182646	(0.00021989039105122356+0.020966258234251044j)	(-0.0002197835787315507+0.020964791274665388j)
-47.56567627075796	(0.0002207983012258577+0.021009482246433633j)	(-0.00022068886782297033+0.021008009532263106j)
-47.46750150033328	(0.0002217118445662818+0.021052884744114025j)	(-0.00022159980687236515+0.021051406197582778j)
-47.3693267299086	(0.0002226310677573423+0.02109646683446574j)	(-0.00022251644048276435+0.021094982376429067j)
-47.271151959483916	(0.00022355601796841866+0.021140229633833146j)	(-0.00022343881382976837+0.021138739183878336j)
-47.17297718905924	(0.00022448674285946793+0.021184174267826508j)	(-0.00022436697266714665+0.021182677744360143j)
-47.074802418634555	(0.00022542329058715881+0.021228301871418314j)	(-0.00022530096333137588+0.021226799191741363j)
-46.97662764820988	(0.00022636570981109347+0.021272613589040736j)	(-0.00022624083274542774+0.021271104669412816j)
-46.87845287778519	(0.00022731404970012113+0.021317110574684366j)	(-0.0002271866284220395+0.02131559533037831j)
-46.780278107360516	(0.0002282683599387433+0.0213617939919981j)	(-0.0002281383984666707+0.021360272337345984j)
-46.68210333693583	(0.00022922869073361461+0.02140666501439041j)	(-0.00022909619158028932+0.02140513686282194j)
-46.58392856651115	(0.00023019509282013703+0.02145172482513175j)	(-0.00023006005706211562+0.021450190089205984j)
-46.48575379608647	(0.00023116761746915383+0.021496974617458364j)	(-0.00023103004481240725+0.021495433208889463j)
-46.387579025661786	(0.00023214631649374104+0.021542415594677344j)	(-0.0002320062053353646+0.0215408674243552j)
-46.28940425523711	(0.00023313124225609987+0.02158804897027304j)	(-0.0002329885897422017+0.02158649394827921j)
-46.191229484812425	(0.00023412244767455253+0.021633875968014832j)	(-0.0002339772497544274+0.021632314003634533j)
-46.09305471438775	(0.00023511998623064077+0.021679897822066217j)	(-0.0002349722377073628+0.02167832882379673j)
-45.99487994396306	(0.00023612391197633134+0.021726115777095385j)	(-0.0002359736065539124+0.02172453965265136j)
-45.896705173538386	(0.00023713427954132925+0.021772531088387115j)	(-0.00023698140986860286+0.02177094774470311j)
-45.7985304031137	(0.00023815114414050065+0.021819145021956164j)	(-0.0002379957018518993+0.021817554365186797j)
-45.700355632689025	(0.00023917456158140623+0.021865958854662068j)	(-0.0002390165373347956+0.02186436079018006j)
-45.60218086226434	(0.00024020458827195008+0.021912973874325448j)	(-0.0002400439717836854+0.021911368306717794j)
-45.504006091839656	(0.00024124128122814207+0.02196019137984582j)	(-0.00024107806130550702+0.021958578212908305j)
-45.40583132141498	(0.0002422846980819784+0.022007612681320878j)	(-0.00024211886265316541+0.022005991818051174j)
-45.307656550990295	(0.00024333489708944195+0.0220552391001674j)	(-0.0002431664332312182+0.022053610442756843j)
-45.20948178056562	(0.0002443919371386234+0.02210307196924364j)	(-0.00024422083110182534+0.0221014354190679j)
-45.11130701014093	(0.0002454558777579662+0.022151112632973386j)	(-0.00024528211499095685+0.022149468090582138j)
-45.013132239716256	(0.00024652677912463775+0.022199362447471546j)	(-0.0002463503442948497+0.022197709812577217j)
-44.91495746929157	(0.00024760470207302787+0.022247822780671486j)	(-0.0002474255790867113+0.022246161952137255j)
-44.816782698866895	(0.0002486897081033778+0.022296495012453912j)	(-0.00024850788012366386+0.022294825888280932j)
-44.71860792844221	(0.00024978185939054156+0.022345380534777554j)	(-0.00024959730885392947+0.02234370301209158j)
-44.62043315801753	(0.0002508812187928824+0.02239448075181148j)	(-0.0002506939274242476+0.0223927947268489j)
-44.52225838759285	(0.00025198784986130607+0.022443797080069206j)	(-0.0002517977986875279+0.02244210244816257j)
-44.424083617168165	(0.0002531018168484337+0.022493330948544565j)	(-0.0002529089862107255+0.022491627604107604j)
-44.32590884674349	(0.0002542231847179168+0.022543083798849332j)	(-0.0002540275542829456+0.02254137163536158j)
-44.227734076318804	(0.00025535201915389703+0.022593057085352745j)	(-0.0002551535679237619+0.02259133599534379j)
-44.12955930589413	(0.000256488386570613+0.022643252275322837j)	(-0.00025628709289175777+0.02264152215035614j)
-44.03138453546944	(0.00025763235412215645+0.022693670849069626j)	(-0.0002574281956932755+0.022691931579726075j)
-43.933209765044765	(0.00025878398971238123+0.02274431430009028j)	(-0.00025857694359138244+0.02274256577595139j)
-43.83503499462008	(0.00025994336200496794+0.022795184135216175j)	(-0.00025973340461504395+0.022793426244846978j)
-43.736860224195404	(0.0002611105404336448+0.022846281874761926j)	(-0.0002608976475685072+0.0228445145056936j)
-43.63868545377072	(0.0002622855952125718+0.02289760905267645j)	(-0.0002620697420408917+0.022895832091388638j)
-43.54051068334604	(0.00026346859734688576+0.02294916721669604j)	(-0.00026324975841599256+0.0229473805485989j)
-43.44233591292136	(0.0002646596186434147+0.023000957928499502j)	(-0.0002644377678822848+0.022999161437915496j)
-43.344161142496674	(0.0002658587317215594+0.023052982763865394j)	(-0.0002656338424431374+0.0230511763340108j)
-43.245986372072	(0.00026706601002434913+0.023105243312831408j)	(-0.00026683805492723483+0.0231034268257976j)
-43.14781160164731	(0.00026828152782967357+0.023157741179855928j)	(-0.00026805047899919966+0.023155914516590347j)
-43.049636831222635	(0.0002695053602616917+0.023210477983981716j)	(-0.0002692711891704245+0.023208641024268648j)
-42.95146206079795	(0.00027073758330242574+0.02326345535900193j)	(-0.0002705002608101039+0.02326160798144301j)
-42.853287290373274	(0.0002719782738035382+0.023316674953628352j)	(-0.0002717377701564797+0.02331481703562282j)
-42.75511251994859	(0.00027322750949829996+0.023370138431661937j)	(-0.0002729837943282909+0.023368269849386607j)
-42.65693774952391	(0.00027448536901374956+0.023423847472165693j)	(-0.0002742384113364373+0.02342196810055475j)
-42.55876297909923	(0.00027575193188304916+0.023477803769639986j)	(-0.00027550170009585574+0.02347591348236445j)
-42.46058820867455	(0.0002770272785580399+0.023532009034200184j)	(-0.0002767737404376185+0.023530107703647173j)
-42.36241343824987	(0.00027831149042200124+0.023586464991756862j)	(-0.00027805461312124623+0.023584552489008537j)
-42.26423866782518	(0.00027960464980261626+0.023641173384198404j)	(-0.0002793443998472505+0.0236392495790107j)
-42.166063897400505	(0.00028090683998514913+0.023696135969576218j)	(-0.00028064318326989954+0.02369420073035729j)
-42.06788912697582	(0.0002822181452258373+0.023751354522292493j)	(-0.00028195104701021344+0.02374940771608088j)
-41.969714356551144	(0.00028353865076550166+0.02380683083329058j)	(-0.00028326807566919+0.023804872325733105j)
-41.87153958612646	(0.0002848684428433813+0.02386256671024807j)	(-0.0002845943548412645+0.02386059636557744j)
-41.77336481570178	(0.0002862076087111942+0.023918563977772516j)	(-0.00028592997112800595+0.02391658165878468j)
-41.6751900452771	(0.00028755623664743034+0.02397482447759999j)	(-0.00028727501215204936+0.02397283004563115j)
-41.57701527485242	(0.00028891441597187926+0.024031350068796344j)	(-0.0002886295665712747+0.02402934338369971j)
-41.47884050442774	(0.00029028223706040044+0.02408814262796142j)	(-0.00028999372409322657+0.02408612354808364j)
-41.38066573400306	(0.00029165979135993553+0.024145204049436042j)	(-0.0002913675754897889+0.024143172431593304j)
-41.282490963578375	(0.0002930471714037728+0.024202536245512038j)	(-0.0002927512126121122+0.024200491944965884j)
