wn	g_wn_up	g_wn_dn
-50.21639507222435	(-0.0005933832644405857+0.019885945533599715j)	(-0.0009868655732596335+0.0198456891829503j)
-50.11822030179967	(-0.0005957047600169854+0.019924797368466383j)	(-0.0009907051425582709+0.019884324034724246j)
-50.02004553137499	(-0.0005980398951076967+0.01996380111303571j)	(-0.0009945672298106788+0.019923109285194016j)
-49.921870760950306	(-0.0006003887766821378+0.020002957658823955j)	(-0.000998452024077994+0.019962045806061663j)
-49.82369599052563	(-0.0006027515127600676+0.020042267904328333j)	(-0.0010023597148508276+0.02000113447440556j)
-49.725521220100944	(-0.0006051282124239858+0.020081732755095255j)	(-0.0010062904920178912+0.020040376173191873j)
-49.62734644967626	(-0.0006075189858316659+0.020121353123789383j)	(-0.0010102445459402485+0.020079771791678427j)
-49.52917167925158	(-0.0006099239442288528+0.02016112993026354j)	(-0.001014222067568577+0.02011932222573031j)
-49.4309969088269	(-0.0006123431999621304+0.020201064101629466j)	(-0.0010182232485750778+0.020159028378069592j)
-49.33282213840222	(-0.0006147768664919674+0.020241156572329416j)	(-0.001022248281486929+0.020198891158476468j)
-49.23464736797754	(-0.0006172250584059479+0.02028140828420865j)	(-0.0010262973598148815+0.020238911483954177j)
-49.13647259755286	(-0.000619687891432186+0.020321820186588735j)	(-0.001030370678173836+0.020279090278866874j)
-49.038297827128176	(-0.0006221654824529342+0.0203623932363418j)	(-0.0010344684323940457+0.020319428475057532j)
-48.9401230567035	(-0.0006246579495183827+0.02040312839796559j)	(-0.0010385908196226235+0.020359927011951082j)
-48.841948286278814	(-0.0006271654118606565+0.020444026643659546j)	(-0.0010427380384157206+0.02040058683664711j)
-48.74377351585414	(-0.0006296879899080109+0.02048508895340165j)	(-0.0010469102888220865+0.02044140890400523j)
-48.64559874542945	(-0.0006322258052992286+0.0205263163150263j)	(-0.0010511077724589491+0.020482394176725538j)
-48.54742397500477	(-0.0006347789808982237+0.020567709724303097j)	(-0.0010553306925811922+0.020523543625425997j)
