wn	g_wn_up	g_wn_dn
-50.21639507222435	(3.9729430513694286e-05+0.019903554507515644j)	(-0.00035638663717161575+0.019895901826448504j)
-50.11822030179967	(3.988553320612205e-05+0.01994250972228206j)	(-0.0003577773804857472+0.019934815009039732j)
-50.02004553137499	(4.0042558351281274e-05+0.01998161765705202j)	(-0.00035917639774845294+0.0199738805106745j)
-49.921870760950306	(4.020051324144293e-05+0.02002087921127387j)	(-0.00036058377012685003+0.020013099272537856j)
-49.82369599052563	(4.035940523644706e-05+0.02006029529147467j)	(-0.0003619995650884756+0.020052472228173846j)
-49.725521220100944	(4.0519241767637766e-05+0.020099866811328707j)	(-0.00036342384609495254+0.02009200030752353j)
-49.62734644967626	(4.0680030339804965e-05+0.020139594691726808j)	(-0.0003648566759690511+0.02013168444046153j)
-49.52917167925158	(4.0841778532452845e-05+0.020179479860846998j)	(-0.00036629811810438357+0.02017152555916464j)
-49.4309969088269	(4.1004494000825546e-05+0.02021952325422617j)	(-0.00036774823687239056+0.02021152459968624j)
-49.33282213840222	(4.1168184476844156e-05+0.02025972581483279j)	(-0.000369207097715303+0.020251682503034017j)
-49.23464736797754	(4.133285777001783e-05+0.020300088493140606j)	(-0.00037067476711958664+0.02029200021593581j)
-49.13647259755286	(4.149852176835492e-05+0.02034061224720321j)	(-0.0003721513125513907+0.02033247869140737j)
-49.038297827128176	(4.166518443928462e-05+0.020381298042729645j)	(-0.0003736368023845615+0.020373118889189083j)
-48.9401230567035	(4.1832853830594e-05+0.02042214685316087j)	(-0.00037513130583706304+0.02041392177609072j)
-48.841948286278814	(4.200153807138281e-05+0.020463159659747206j)	(-0.00037663489292061563+0.020454888326272794j)
-48.74377351585414	(4.217124537303603e-05+0.020504337451626713j)	(-0.00037814763440370574+0.02049601952148027j)
-48.64559874542945	(4.2341984030214944e-05+0.020545681225904517j)	(-0.00037966960178793574+0.02053731635124056j)
-48.54742397500477	(4.2513762421865785e-05+0.020587191987733143j)	(-0.00038120086729623423+0.020578779813035387j)
-48.44924920458009	(4.268658901224613e-05+0.020628870750393782j)	(-0.00038274150386898926+0.02062041091245187j)
-48.35107443415541	(4.286047235196782e-05+0.020670718535378593j)	(-0.00038429158516760023+0.02066221066331634j)
-48.25289966373073	(4.303542107905759e-05+0.020712736372473953j)	(-0.00038585118558505464+0.0207041800878158j)
-48.154724893306046	(4.3211443920033494e-05+0.020754925299844816j)	(-0.0003874203802583208+0.020746320216611498j)
-48.05655012288137	(4.3388549690997295e-05+0.02079728636412j)	(-0.0003889992450827507+0.02078863208894163j)
-47.958375352456684	(4.35667472987442e-05+0.020839820620478608j)	(-0.00039058785673013905+0.020831116752718665j)
-47.86020058203201	(4.37460457418884e-05+0.020882529132737467j)	(-0.00039218629266689467+0.020873775264623102j)
-47.76202581160732	(4.3926454112005024e-05+0.020925412973439646j)	(-0.0003937946311719562+0.020916608690193406j)
-47.663851041182646	(4.4107981594788514e-05+0.02096847322394408j)	(-0.0003954129513552526+0.020959618103913124j)
-47.56567627075796	(4.4290637471227956e-05+0.021011710974516283j)	(-0.00039704133317543857+0.02100280458929744j)
-47.46750150033328	(4.4474431118798967e-05+0.02105512732442022j)	(-0.0003986798574568237+0.021046169238977716j)
-47.3693267299086	(4.465937201267328e-05+0.021098723382011242j)	(-0.0004003286059069905+0.021089713154786194j)
-47.271151959483916	(4.4845469726945445e-05+0.0211425002648303j)	(-0.0004019876611327868+0.02113343744784264j)
-47.17297718905924	(4.503273393587656e-05+0.021186459099699177j)	(-0.0004036571066539099+0.021177343238639613j)
-47.074802418634555	(4.522117441515702e-05+0.021230601022817052j)	(-0.0004053370269182947+0.021221431657127553j)
-46.97662764820988	(4.541080104318751e-05+0.021274927179858166j)	(-0.00040702750731744827+0.021265703842803307j)
-46.87845287778519	(4.5601623802378404e-05+0.021319438726070783j)	(-0.0004087286341993054+0.02131016094480007j)
-46.780278107360516	(4.579365278046782e-05+0.021364136826377333j)	(-0.00041044049488130134+0.02135480412197766j)
-46.68210333693583	(4.5986898171859305e-05+0.02140902265547586j)	(-0.0004121631776623064+0.021399634543015484j)
-46.58392856651115	(4.618137027897893e-05+0.02145409739794275j)	(-0.0004138967718343009+0.021444653386504968j)
-46.48575379608647	(4.6377079513652925e-05+0.021499362248336682j)	(-0.00041564136769532055+0.02148986184104513j)
-46.387579025661786	(4.657403639850558e-05+0.021544818411304015j)	(-0.00041739705656085817+0.021535261105340032j)
-46.28940425523711	(4.677225156837738e-05+0.02159046710168539j)	(-0.00041916393077507904+0.02158085238829737j)
-46.191229484812425	(4.697173577176538e-05+0.02163630954462381j)	(-0.0004209420837233562+0.021626636909127958j)
-46.09305471438775	(4.7172499872284734e-05+0.021682346975673943j)	(-0.0004227316098452769+0.021672615897450422j)
-45.99487994396306	(4.737455485015113e-05+0.021728580640912987j)	(-0.000424532604643462+0.02171879059339591j)
-45.896705173538386	(4.75779118036863e-05+0.02177501179705281j)	(-0.0004263451646958402+0.021765162247712834j)
-45.7985304031137	(4.778258195084603e-05+0.021821641711553624j)	(-0.00042816938766663734+0.021811732121874924j)
-45.700355632689025	(4.7988576630771996e-05+0.021868471662739093j)	(-0.0004300053723193949+0.021858501488189182j)
-45.60218086226434	(4.819590730536686e-05+0.021915502939912873j)	(-0.0004318532185304643+0.02190547162990929j)
-45.504006091839656	(4.840458556089295e-05+0.02196273684347672j)	(-0.0004337130272995507+0.021952643841349637j)
-45.40583132141498	(4.861462310959451e-05+0.022010174685050107j)	(-0.00043558490076168186+0.02200001942799929j)
-45.307656550990295	(4.882603179134672e-05+0.022057817787591368j)	(-0.000437468942201082+0.022047599706638416j)
-45.20948178056562	(4.903882357532865e-05+0.022105667485520418j)	(-0.00043936525606434284+0.022095386005458288j)
-45.11130701014093	(4.925301056172203e-05+0.02215372512484313j)	(-0.0004412739479730274+0.022143379664182002j)
-45.013132239716256	(4.946860498343586e-05+0.022201992063277227j)	(-0.00044319512473633895+0.022191582034187328j)
-44.91495746929157	(4.968561920785782e-05+0.02225046967037992j)	(-0.00044512889436434445+0.02223999447862954j)
-44.816782698866895	(4.990406573863349e-05+0.022299159327677134j)	(-0.00044707536608311723+0.022288618372567324j)
-44.71860792844221	(5.012395721747242e-05+0.022348062428794516j)	(-0.00044903465034928767+0.022337455103091722j)
-44.62043315801753	(5.0345306425982224e-05+0.022397180379590077j)	(-0.00045100685886341983+0.022386506069456046j)
-44.52225838759285	(5.0568126287531194e-05+0.02244651459828866j)	(-0.00045299210458512755+0.022435772683206817j)
-44.424083617168165	(5.079242986914039e-05+0.022496066515618127j)	(-0.000454990501748812+0.022485256368317524j)
-44.32590884674349	(5.101823038340504e-05+0.022545837574947367j)	(-0.0004570021658786893+0.022534958561325445j)
-44.227734076318804	(5.124554119044497e-05+0.022595829232426177j)	(-0.0004590272138024631+0.022584880711468396j)
-44.12955930589413	(5.147437579988714e-05+0.0226460429571269j)	(-0.0004610657636684526+0.022635024280821644j)
-44.03138453546944	(5.170474787287964e-05+0.022696480231188094j)	(-0.000463117934963396+0.022685390744440953j)
-43.933209765044765	(5.1936671224135964e-05+0.02274714254995997j)	(-0.00046518384852763686+0.02273598159050605j)
-43.83503499462008	(5.2170159824012325e-05+0.022798031422151907j)	(-0.00046726362657168206+0.022786798320464857j)
-43.736860224195404	(5.240522780061844e-05+0.02284914836998184j)	(-0.00046935739269531+0.02283784244917945j)
-43.63868545377072	(5.264188944196219e-05+0.022900494929327747j)	(-0.0004714652719068695+0.022889115505078276j)
-43.54051068334604	(5.288015919812595e-05+0.022952072649881073j)	(-0.00047358739063796775+0.022940619030309403j)
-43.44233591292136	(5.3120051683478494e-05+0.023003883095302373j)	(-0.000475723876760053+0.02299235458089114j)
-43.344161142496674	(5.3361581678923594e-05+0.023055927843378902j)	(-0.0004778748596047811+0.023044323726866444j)
-43.245986372072	(5.3604764134184446e-05+0.023108208486184452j)	(-0.0004800404699840634+0.023096528052461398j)
-43.14781160164731	(5.384961417012408e-05+0.023160726630241324j)	(-0.0004822208402086744+0.023148969156246594j)
-43.049636831222635	(5.409614708110273e-05+0.023213483896684504j)	(-0.00048441610410680693+0.023201648651297813j)
-42.95146206079795	(5.434437833737439e-05+0.023266481921428106j)	(-0.00048662639704542555+0.023254568165360565j)
-42.853287290373274	(5.459432358752135e-05+0.023319722355334034j)	(-0.0004888518559499343+0.0233077293410172j)
-42.75511251994859	(5.4845998660928375e-05+0.023373206864383062j)	(-0.0004910926193251959+0.02336113383585556j)
-42.65693774952391	(5.509941957029682e-05+0.02342693712984815j)	(-0.0004933488272759268+0.023414783322640444j)
-42.55876297909923	(5.5354602514200274e-05+0.02348091484847025j)	(-0.0004956206215289529+0.023468679489486482j)
-42.46058820867455	(5.561156387968179e-05+0.02353514173263644j)	(-0.0004979081454556185+0.023522824040035473j)
-42.36241343824987	(5.587032024489247e-05+0.02358961951056064j)	(-0.0005002115440922139+0.02357721869363546j)
-42.26423866782518	(5.613088838177452e-05+0.023644349926466735j)	(-0.0005025309641627623+0.023631865185519654j)
-42.166063897400505	(5.639328525878835e-05+0.02369933474077429j)	(-0.0005048665541035889+0.023686765266991046j)
-42.06788912697582	(5.665752804368419e-05+0.02375457573028689j)	(-0.0005072184640854058+0.023741920705609165j)
-41.969714356551144	(5.6923634106319316e-05+0.023810074688383004j)	(-0.0005095868460374179+0.023797333285377916j)
-41.87153958612646	(5.719162102152259e-05+0.02386583342520967j)	(-0.0005119718536717993+0.023853004806937705j)
-41.77336481570178	(5.746150657200545e-05+0.023921853767878747j)	(-0.0005143736425074706+0.023908937087759756j)
-41.6751900452771	(5.773330875132207e-05+0.023978137560666066j)	(-0.0005167923698950651+0.023965131962342005j)
-41.57701527485242	(5.800704576687864e-05+0.02403468666521328j)	(-0.000519228195042474+0.024021591282409004j)
-41.47884050442774	(5.828273604299306e-05+0.024091502960732657j)	(-0.0005216812790405767+0.024078316917113134j)
-41.38066573400306	(5.8560398224006744e-05+0.0241485883442147j)	(-0.0005241517848918983+0.024135310753240158j)
-41.282490963578375	(5.88400511774474e-05+0.024205944730638775j)	(-0.0005266398775363062+0.024192574695420157j)
-41.18431619315369	(5.9121713997244336e-05+0.024263574053186694j)	(-0.0005291457238765746+0.02425011066633709j)
-41.086141422729014	(5.94054060069997e-05+0.02432147826345938j)	(-0.0005316694928067703+0.024307920606943086j)
-40.98796665230433	(5.96911467633136e-05+0.02437965933169663j)	(-0.000534211355239585+0.024366006476674695j)
-40.88979188187965	(5.9978956059167355e-05+0.024438119246999988j)	(-0.000536771484136574+0.024424370253672483j)
-40.79161711145497	(6.026885392736351e-05+0.024496860017558887j)	(-0.000539350054538104+0.024483013935006098j)
-40.69344234103029	(6.0560860644023336e-05+0.024555883670879977j)	(-0.0005419472435915088+0.024541939536901536j)
-40.59526757060561	(6.085499673214517e-05+0.02461519225401987j)	(-0.0005445632305807796+0.02460114909497024j)
-40.49709280018093	(6.11512829652229e-05+0.024674787833821085j)	(-0.0005471981969578884+0.02466064466444123j)
-40.398918029756246	(6.144974037092837e-05+0.02473467249715164j)	(-0.0005498523263754956+0.024720428320399092j)
-40.30074325933156	(6.175039023485459e-05+0.02479484835114793j)	(-0.000552525804716458+0.024780502158025117j)
-40.202568488906884	(6.205325410432426e-05+0.024855317523461238j)	(-0.0005552188201260952+0.02484086829283807j)
-40.1043937184822	(6.235835379226647e-05+0.0249160821625079j)	(-0.0005579315630476736+0.024901528860942417j)
-40.00621894805752	(6.266571138115721e-05+0.024977144437722986j)	(-0.0005606642262538763+0.02496248601928072j)
-39.90804417763284	(6.297534922703015e-05+0.0250385065398179j)	(-0.0005634170048806963+0.025023741945885893j)
-39.80986940720816	(6.328728996355705e-05+0.02510017068104158j)	(-0.0005661900964631922+0.025085298840140335j)
-39.71169463678348	(6.360155650619951e-05+0.025162139095445717j)	(-0.0005689837009701613+0.025147158923037902j)
-39.6135198663588	(6.391817205643276e-05+0.025224414039153778j)	(-0.0005717980208398307+0.02520932443745051j)
-39.515345095934116	(6.423716010604352e-05+0.02528699779063412j)	(-0.0005746332610148367+0.02527179764839646j)
-39.41717032550944	(6.455854444150472e-05+0.025349892650977077j)	(-0.000577489628981145+0.025334580843313442j)
-39.318995555084754	(6.488234914842703e-05+0.02541310094417624j)	(-0.0005803673348063949+0.02539767633233694j)
-39.22082078466007	(6.52085986160887e-05+0.025476625017413934j)	(-0.0005832665911784362+0.02546108644858366j)
-39.12264601423539	(6.553731754204463e-05+0.0255404672413509j)	(-0.0005861876134423076+0.025524813548437757j)
-39.02447124381071	(6.586853093681882e-05+0.02560463001042046j)	(-0.0005891306196406735+0.025588860011839097j)
-38.92629647338603	(6.620226412868048e-05+0.025669115743127j)	(-0.0005920958305551708+0.025653228242579523j)
-38.82812170296135	(6.653854276850429e-05+0.02573392688234899j)	(-0.0005950834697464198+0.025717920668601492j)
-38.72994693253667	(6.687739283471932e-05+0.025799065895646615j)	(-0.0005980937635972855+0.025782939742301156j)
-38.631772162111986	(6.721884063834617e-05+0.025864535275574058j)	(-0.0006011269413558756+0.02584828794083859j)
-38.53359739168731	(6.756291282812269e-05+0.025930337539996504j)	(-0.0006041832351763642+0.0259139677664512j)
-38.435422621262624	(6.79096363957245e-05+0.025996475232412046j)	(-0.000607262880162495+0.02597998174676803j)
-38.33724785083795	(6.825903868108081e-05+0.026062950922278415j)	(-0.0006103661144165886+0.026046332435132002j)
-38.23907308041326	(6.861114737778615e-05+0.026129767205344854j)	(-0.000613493179084819+0.02611302241093078j)
-38.14089830998858	(6.89659905386077e-05+0.026196926703988904j)	(-0.0006166443184013801+0.026180054279928446j)
-38.0427235395639	(6.932359658109641e-05+0.026264432067558574j)	(-0.0006198197797373384+0.02624743067460097j)
-37.94454876913922	(6.968399429330043e-05+0.026332285972719673j)	(-0.0006230198136504125+0.026315154254481405j)
-37.84637399871454	(7.004721283958049e-05+0.02640049112380853j)	(-0.0006262446739317178+0.026383227706508264j)
-37.748199228289856	(7.041328176653504e-05+0.02646905025319027j)	(-0.0006294946176560399+0.02645165374537759j)
-37.65002445786518	(7.078223100903292e-05+0.026537966121622545j)	(-0.0006327699052330236+0.026520435113902j)
-37.551849687440495	(7.115409089635898e-05+0.026607241518625036j)	(-0.0006360708004592056+0.02658957458337437j)
-37.45367491701582	(7.152889215847367e-05+0.026676879262854697j)	(-0.0006393975705726608+0.026659074953938454j)
-37.35550014659113	(7.19066659323872e-05+0.02674688220248691j)	(-0.0006427504863053427+0.0267289390549674j)
-37.257325376166456	(7.228744376865226e-05+0.026817253215602563j)	(-0.0006461298219360364+0.026799169745443118j)
-37.15915060574177	(7.267125763798073e-05+0.02688799521058136j)	(-0.0006495358553481104+0.026869769914343193j)
-37.06097583531709	(7.305813993798225e-05+0.026959111126501192j)	(-0.0006529688680867403+0.026940742481036027j)
-36.96280106489241	(7.344812350003045e-05+0.027030603933543968j)	(-0.0006564291454166997+0.02701209039568058j)
-36.864626294467726	(7.384124159625749e-05+0.02710247663340784j)	(-0.0006599169763814504+0.027083816639633374j)
-36.76645152404305	(7.423752794668186e-05+0.027174732259725977j)	(-0.0006634326538641805+0.027155924225861466j)
-36.668276753618365	(7.46370167264696e-05+0.02724737387849207j)	(-0.0006669764746478641+0.027228416199364825j)
-36.57010198319369	(7.503974257333173e-05+0.027320404588492643j)	(-0.0006705487394736745+0.027301295637600538j)
-36.471927212769	(7.544574059506621e-05+0.02739382752174628j)	(-0.0006741497531062131+0.02737456565091198j)
-36.373752442344326	(7.585504637724395e-05+0.02746764584394995j)	(-0.0006777798244011544+0.02744822938296924j)
-36.27557767191964	(7.626769599104142e-05+0.02754186275493256j)	(-0.0006814392663718851+0.02752229001121766j)
-36.177402901494965	(7.66837260012227e-05+0.027616481489115788j)	(-0.0006851283962568465+0.027596750747333715j)
-36.07922813107028	(7.710317347427411e-05+0.027691505315982454j)	(-0.0006888475355860256+0.027671614837688045j)
-35.981053360645596	(7.752607598669566e-05+0.02776693754055249j)	(-0.0006925970102481308+0.027746885563813474j)
-35.88287859022092	(7.795247163345354e-05+0.027842781503866678j)	(-0.0006963771505612881+0.027822566242878016j)
-35.784703819796235	(7.838239903660107e-05+0.027919040583478334j)	(-0.0007001882913497513+0.027898660228167557j)
-35.68652904937156	(7.881589735406449e-05+0.027995718193952992j)	(-0.0007040307720202725+0.027975170909583524j)
-35.58835427894687	(7.925300628859665e-05+0.028072817787376407j)	(-0.00070790493663098+0.028052101714144552j)
-35.490179508522196	(7.969376609690882e-05+0.028150342853870837j)	(-0.0007118111339692434+0.028129456106489703j)
-35.39200473809751	(8.013821759898443e-05+0.02822829692211995j)	(-0.0007157497176326907+0.02820723758939834j)
-35.293829967672835	(8.058640218757128e-05+0.028306683559902398j)	(-0.0007197210461059568+0.028285449704315294j)
-35.19565519724815	(8.103836183786565e-05+0.02838550637463429j)	(-0.0007237254828447812+0.028364096031884226j)
-35.09748042682347	(8.149413911738486e-05+0.02846476901392066j)	(-0.0007277633963574819+0.02844318019249408j)
-34.99930565639879	(8.19537771960357e-05+0.028544475166116266j)	(-0.000731835160286702+0.02852270584683035j)
-34.901130885974105	(8.241731985638305e-05+0.028624628560895645j)	(-0.0007359411534940838+0.028602676696433817j)
-34.80295611554943	(8.288481150412751e-05+0.028705232969832933j)	(-0.0007400817601510085+0.028683096484268547j)
-34.70478134512474	(8.3356297178792e-05+0.02878629220699134j)	(-0.0007442573698303144+0.028763968995305703j)
-34.606606574700066	(8.383182256461861e-05+0.0288678101295226j)	(-0.0007484683775941157+0.028845298057113552j)
-34.50843180427538	(8.431143400168995e-05+0.02894979063827672j)	(-0.0007527151840887046+0.02892708754045581j)
-34.410257033850705	(8.479517849727225e-05+0.02903223767842185j)	(-0.0007569981956399366+0.0290093413599037j)
-34.31208226342602	(8.528310373738862e-05+0.02911515524007505j)	(-0.0007613178243477637+0.02909206347445677j)
-34.213907493001344	(8.577525809862736e-05+0.029198547358943564j)	(-0.0007656744881855868+0.029175257888171068j)
-34.11573272257666	(8.62716906601943e-05+0.029282418116977266j)	(-0.0007700686111044168+0.029258928650802995j)
-34.017557952151975	(8.677245121620634e-05+0.02936677164303226j)	(-0.0007745006231325726+0.029343079858466313j)
-33.9193831817273	(8.727759028823664e-05+0.02945161211354594j)	(-0.0007789709604762416+0.029427715654293123j)
-33.821208411302614	(8.778715913812109e-05+0.029536943753223764j)	(-0.0007834800656280974+0.029512840229106708j)
-33.72303364087794	(8.830120978102937e-05+0.029622770835737895j)	(-0.0007880283874777639+0.02959845782210792j)
-33.62485887045325	(8.881979499880585e-05+0.02970909768443806j)	(-0.0007926163814238712+0.029684572721575878j)
