wn	g_wn_up	g_wn_dn
-50.21639507222435	(0.0003168663365252721+0.01989858654524216j)	(-7.931989215055686e-05+0.019902000688310106j)
-50.11822030179967	(0.00031810756092396134+0.019937512534551463j)	(-7.962902013928199e-05+0.019940949691311348j)
-50.02004553137499	(0.0003193560900592344+0.01997659101419138j)	(-7.993998427675294e-05+0.01998005141460579j)
-49.921870760950306	(0.0003206119813443308+0.020015822881366278j)	(-8.025280917333904e-05+0.020019306753238028j)
-49.82369599052563	(0.0003218752927569851+0.02005520904032857j)	(-8.056751813304846e-05+0.02005871660761008j)
-49.725521220100944	(0.0003231460828459944+0.020094750402447813j)	(-8.08841328525214e-05+0.02009828188410823j)
-49.62734644967626	(0.00032442441073794883+0.020134447886280646j)	(-8.12026733411834e-05+0.020138003495730333j)
-49.52917167925158	(0.0003257103361441121+0.020174302417641565j)	(-8.152315801541159e-05+0.020177882362638608j)
-49.4309969088269	(0.0003270039193674371+0.020214314929674574j)	(-8.184560390440741e-05+0.020217919412600743j)
-49.33282213840222	(0.0003283052213096969+0.02025448636292574j)	(-8.217002691008299e-05+0.020258115581313702j)
-49.23464736797754	(0.0003296143034787224+0.0202948176654166j)	(-8.24964420773343e-05+0.020298471812623824j)
-49.13647259755286	(0.0003309312279957356+0.020335309792718526j)	(-8.282486384672384e-05+0.020338989058665217j)
-49.038297827128176	(0.0003322560576027761+0.02037596370802796j)	(-8.315530627478097e-05+0.020379668279939717j)
-48.9401230567035	(0.0003335888556702205+0.02041678038224259j)	(-8.348778321653206e-05+0.02042051044535869j)
-48.841948286278814	(0.00033492968620439553+0.02045776079403842j)	(-8.382230847079063e-05+0.02046151653226303j)
-48.74377351585414	(0.00033627861385528683+0.020498905929947804j)	(-8.415889589191808e-05+0.020502687526433035j)
-48.64559874542945	(0.0003376357039243478+0.02054021678443839j)	(-8.449755947313667e-05+0.020544024422096345j)
-48.54742397500477	(0.00033900102237241096+0.020581694359993036j)	(-8.483831340669482e-05+0.020585528221938938j)
-48.44924920458009	(0.00034037463582770456+0.020623339667190696j)	(-8.518117212580784e-05+0.02062719993712237j)
-48.35107443415541	(0.00034175661159397905+0.020665153724788256j)	(-8.552615033262933e-05+0.020669040587308462j)
-48.25289966373073	(0.00034314701765874456+0.0207071375598034j)	(-8.587326301577441e-05+0.020711051200692145j)
