-9.999989999999999712e-01 1.844102060405927723e+00 1.844102060405927723e+00
-9.989989999999999704e-01 1.843136282201673026e+00 1.843136282201673026e+00
-9.979989999999999695e-01 1.842170528043868494e+00 1.842170528043868494e+00
-9.969989999999999686e-01 1.841204797956968564e+00 1.841204797956968564e+00
-9.959989999999999677e-01 1.840239091965458318e+00 1.840239091965458318e+00
-9.949989999999999668e-01 1.839273410093856143e+00 1.839273410093856143e+00
-9.939989999999999659e-01 1.838307752366711512e+00 1.838307752366711512e+00
-9.929989999999999650e-01 1.837342118808605651e+00 1.837342118808605651e+00
-9.919989999999999641e-01 1.836376509444152649e+00 1.836376509444152649e+00
-9.909989999999999633e-01 1.835410924297999458e+00 1.835410924297999458e+00
-9.899989999999999624e-01 1.834445363394822781e+00 1.834445363394822781e+00
-9.889989999999999615e-01 1.833479826759334186e+00 1.833479826759334186e+00
-9.879989999999999606e-01 1.832514314416275880e+00 1.832514314416275880e+00
-9.869989999999999597e-01 1.831548826390422935e+00 1.831548826390422935e+00
-9.859989999999999588e-01 1.830583362706583284e+00 1.830583362706583284e+00
-9.849989999999999579e-01 1.829617923389596612e+00 1.829617923389596612e+00
-9.839989999999999570e-01 1.828652508464335025e+00 1.828652508464335025e+00
-9.829989999999999561e-01 1.827687117955704821e+00 1.827687117955704821e+00
-9.819989999999999553e-01 1.826721751888642054e+00 1.826721751888642054e+00
-9.809989999999999544e-01 1.825756410288118081e+00 1.825756410288118081e+00
-9.799989999999999535e-01 1.824791093179135348e+00 1.824791093179135348e+00
-9.789989999999999526e-01 1.823825800586730050e+00 1.823825800586730050e+00
-9.779989999999999517e-01 1.822860532535970801e+00 1.822860532535970801e+00
-9.769989999999999508e-01 1.821895289051958189e+00 1.821895289051958189e+00
-9.759989999999999499e-01 1.820930070159827441e+00 1.820930070159827441e+00
-9.749989999999999490e-01 1.819964875884746203e+00 1.819964875884746203e+00
-9.739989999999999482e-01 1.818999706251913651e+00 1.818999706251913651e+00
-9.729989999999999473e-01 1.818034561286563822e+00 1.818034561286563822e+00
-9.719989999999999464e-01 1.817069441013963171e+00 1.817069441013963171e+00
-9.709989999999999455e-01 1.816104345459411906e+00 1.816104345459411906e+00
-9.699989999999999446e-01 1.815139274648242651e+00 1.815139274648242651e+00
-9.689989999999999437e-01 1.814174228605820893e+00 1.814174228605820893e+00
-9.679989999999999428e-01 1.813209207357546759e+00 1.813209207357546759e+00
-9.669989999999999419e-01 1.812244210928854127e+00 1.812244210928854127e+00
-9.659989999999999410e-01 1.811279239345207959e+00 1.811279239345207959e+00
-9.649989999999999402e-01 1.810314292632108746e+00 1.810314292632108746e+00
-9.639989999999999393e-01 1.809349370815089841e+00 1.809349370815089841e+00
-9.629989999999999384e-01 1.808384473919717905e+00 1.808384473919717905e+00
-9.619989999999999375e-01 1.807419601971594236e+00 1.807419601971594236e+00
