-9.999989999999999712e-01 1.206707556013048022e+00 1.206707556013048022e+00
-9.989989999999999704e-01 1.205853610185939617e+00 1.205853610185939617e+00
-9.979989999999999695e-01 1.204999840679079171e+00 1.204999840679079171e+00
-9.969989999999999686e-01 1.204146247757144961e+00 1.204146247757144961e+00
-9.959989999999999677e-01 1.203292831685213837e+00 1.203292831685213837e+00
-9.949989999999999668e-01 1.202439592728758777e+00 1.202439592728758777e+00
-9.939989999999999659e-01 1.201586531153652659e+00 1.201586531153652659e+00
-9.929989999999999650e-01 1.200733647226165823e+00 1.200733647226165823e+00
-9.919989999999999641e-01 1.199880941212967844e+00 1.199880941212967844e+00
-9.909989999999999633e-01 1.199028413381127089e+00 1.199028413381127089e+00
-9.899989999999999624e-01 1.198176063998111607e+00 1.198176063998111607e+00
-9.889989999999999615e-01 1.197323893331789346e+00 1.197323893331789346e+00
-9.879989999999999606e-01 1.196471901650428382e+00 1.196471901650428382e+00
-9.869989999999999597e-01 1.195620089222697358e+00 1.195620089222697358e+00
-9.859989999999999588e-01 1.194768456317664818e+00 1.194768456317664818e+00
-9.849989999999999579e-01 1.193917003204801430e+00 1.193917003204801430e+00
-9.839989999999999570e-01 1.193065730153978876e+00 1.193065730153978876e+00
-9.829989999999999561e-01 1.192214637435470292e+00 1.192214637435470292e+00
-9.819989999999999553e-01 1.191363725319950939e+00 1.191363725319950939e+00
-9.809989999999999544e-01 1.190512994078498865e+00 1.190512994078498865e+00
-9.799989999999999535e-01 1.189662443982594020e+00 1.189662443982594020e+00
-9.789989999999999526e-01 1.188812075304119809e+00 1.188812075304119809e+00
-9.779989999999999517e-01 1.187961888315362646e+00 1.187961888315362646e+00
-9.769989999999999508e-01 1.187111883289012626e+00 1.187111883289012626e+00
-9.759989999999999499e-01 1.186262060498163518e+00 1.186262060498163518e+00
-9.749989999999999490e-01 1.185412420216313212e+00 1.185412420216313212e+00
-9.739989999999999482e-01 1.184562962717364609e+00 1.184562962717364609e+00
-9.729989999999999473e-01 1.183713688275624287e+00 1.183713688275624287e+00
-9.719989999999999464e-01 1.182864597165804721e+00 1.182864597165804721e+00
-9.709989999999999455e-01 1.182015689663023617e+00 1.182015689663023617e+00
-9.699989999999999446e-01 1.181166966042804134e+00 1.181166966042804134e+00
-9.689989999999999437e-01 1.180318426581075109e+00 1.180318426581075109e+00
-9.679989999999999428e-01 1.179470071554171717e+00 1.179470071554171717e+00
-9.669989999999999419e-01 1.178621901238836145e+00 1.178621901238836145e+00
-9.659989999999999410e-01 1.177773915912216474e+00 1.177773915912216474e+00
-9.649989999999999402e-01 1.176926115851868238e+00 1.176926115851868238e+00
-9.639989999999999393e-01 1.176078501335754645e+00 1.176078501335754645e+00
-9.629989999999999384e-01 1.175231072642245689e+00 1.175231072642245689e+00
-9.619989999999999375e-01 1.174383830050119926e+00 1.174383830050119926e+00
-9.609989999999999366e-01 1.173536773838563585e+00 1.173536773838563585e+00
-9.599989999999999357e-01 1.172689904287171903e+00 1.172689904287171903e+00
-9.589989999999999348e-01 1.171843221675948454e+00 1.171843221675948454e+00
-9.579989999999999339e-01 1.170996726285305378e+00 1.170996726285305378e+00
-9.569989999999999331e-01 1.170150418396064929e+00 1.170150418396064929e+00
-9.559989999999999322e-01 1.169304298289457922e+00 1.169304298289457922e+00
-9.549989999999999313e-01 1.168458366247125513e+00 1.168458366247125513e+00
-9.539989999999999304e-01 1.167612622551118751e+00 1.167612622551118751e+00
-9.529989999999999295e-01 1.166767067483898801e+00 1.166767067483898801e+00
-9.519989999999999286e-01 1.165921701328337390e+00 1.165921701328337390e+00
-9.509989999999999277e-01 1.165076524367717248e+00 1.165076524367717248e+00
-9.499989999999999268e-01 1.164231536885731888e+00 1.164231536885731888e+00
-9.489989999999999259e-01 1.163386739166486272e+00 1.163386739166486272e+00
-9.479989999999999251e-01 1.162542131494496811e+00 1.162542131494496811e+00
-9.469989999999999242e-01 1.161697714154691363e+00 1.161697714154691363e+00
-9.459989999999999233e-01 1.160853487432410347e+00 1.160853487432410347e+00
-9.449989999999999224e-01 1.160009451613406295e+00 1.160009451613406295e+00
-9.439989999999999215e-01 1.159165606983843855e+00 1.159165606983843855e+00
-9.429989999999999206e-01 1.158321953830300899e+00 1.158321953830300899e+00
-9.419989999999999197e-01 1.157478492439767859e+00 1.157478492439767859e+00
-9.409989999999999188e-01 1.156635223099648613e+00 1.156635223099648613e+00
-9.399989999999999180e-01 1.155792146097760487e+00 1.155792146097760487e+00
-9.389989999999999171e-01 1.154949261722334253e+00 1.154949261722334253e+00
-9.379989999999999162e-01 1.154106570262015019e+00 1.154106570262015019e+00
-9.369989999999999153e-01 1.153264072005861118e+00 1.153264072005861118e+00
-9.359989999999999144e-01 1.152421767243346107e+00 1.152421767243346107e+00
-9.349989999999999135e-01 1.151579656264357432e+00 1.151579656264357432e+00
-9.339989999999999126e-01 1.150737739359197986e+00 1.150737739359197986e+00
-9.329989999999999117e-01 1.149896016818584998e+00 1.149896016818584998e+00
-9.319989999999999108e-01 1.149054488933651363e+00 1.149054488933651363e+00
-9.309989999999999100e-01 1.148213155995944756e+00 1.148213155995944756e+00
-9.299989999999999091e-01 1.147372018297428964e+00 1.147372018297428964e+00
-9.289989999999999082e-01 1.146531076130483440e+00 1.146531076130483440e+00
-9.279989999999999073e-01 1.145690329787903750e+00 1.145690329787903750e+00
-9.269989999999999064e-01 1.144849779562901571e+00 1.144849779562901571e+00
-9.259989999999999055e-01 1.144009425749104913e+00 1.144009425749104913e+00
-9.249989999999999046e-01 1.143169268640558345e+00 1.143169268640558345e+00
-9.239989999999999037e-01 1.142329308531723431e+00 1.142329308531723431e+00
-9.229989999999999029e-01 1.141489545717478293e+00 1.141489545717478293e+00
-9.219989999999999020e-01 1.140649980493118942e+00 1.140649980493118942e+00
-9.209989999999999011e-01 1.139810613154358387e+00 1.139810613154358387e+00
-9.199989999999999002e-01 1.138971443997326638e+00 1.138971443997326638e+00
-9.189989999999998993e-01 1.138132473318572480e+00 1.138132473318572480e+00
-9.179989999999998984e-01 1.137293701415061475e+00 1.137293701415061475e+00
-9.169989999999998975e-01 1.136455128584177965e+00 1.136455128584177965e+00
-9.159989999999998966e-01 1.135616755123724397e+00 1.135616755123724397e+00
-9.149989999999998957e-01 1.134778581331921554e+00 1.134778581331921554e+00
-9.139989999999998949e-01 1.133940607507408771e+00 1.133940607507408771e+00
-9.129989999999998940e-01 1.133102833949244159e+00 1.133102833949244159e+00
-9.119989999999998931e-01 1.132265260956904385e+00 1.132265260956904385e+00
-9.109989999999998922e-01 1.131427888830286221e+00 1.131427888830286221e+00
-9.099989999999998913e-01 1.130590717869704331e+00 1.130590717869704331e+00
-9.089989999999998904e-01 1.129753748375893263e+00 1.129753748375893263e+00
-9.079989999999998895e-01 1.128916980650007673e+00 1.128916980650007673e+00
-9.069989999999998886e-01 1.128080414993620773e+00 1.128080414993620773e+00
-9.059989999999998878e-01 1.127244051708726769e+00 1.127244051708726769e+00
-9.049989999999998869e-01 1.126407891097738645e+00 1.126407891097738645e+00
-9.039989999999998860e-01 1.125571933463490382e+00 1.125571933463490382e+00
-9.029989999999998851e-01 1.124736179109235623e+00 1.124736179109235623e+00
-9.019989999999998842e-01 1.123900628338648566e+00 1.123900628338648566e+00
-9.009989999999998833e-01 1.123065281455823960e+00 1.123065281455823960e+00
-8.999989999999998824e-01 1.122230138765277330e+00 1.122230138765277330e+00
-8.989989999999998815e-01 1.121395200571944528e+00 1.121395200571944528e+00
-8.979989999999998807e-01 1.120560467181182407e+00 1.120560467181182407e+00
-8.969989999999998798e-01 1.119725938898768813e+00 1.119725938898768813e+00
-8.959989999999998789e-01 1.118891616030902814e+00 1.118891616030902814e+00
-8.949989999999998780e-01 1.118057498884204470e+00 1.118057498884204470e+00
-8.939989999999998771e-01 1.117223587765715731e+00 1.117223587765715731e+00
-8.929989999999998762e-01 1.116389882982898873e+00 1.116389882982898873e+00
-8.919989999999998753e-01 1.115556384843638504e+00 1.115556384843638504e+00
-8.909989999999998744e-01 1.114723093656241115e+00 1.114723093656241115e+00
